Date,Value
2007-06-01,1.98195
2007-05-31,1.9801
2007-05-30,1.97595
2007-05-29,1.9814
2007-05-25,1.98405
2007-05-24,1.98485
2007-05-23,1.9864
2007-05-22,1.975
2007-05-21,1.9708
2007-05-18,1.9747
2007-05-17,1.97435
2007-05-16,1.97625
2007-05-15,1.985
2007-05-14,1.9792
2007-05-11,1.9817
2007-05-10,1.9794
2007-05-09,1.9945
2007-05-08,1.9896
2007-05-07,1.99275
2007-05-04,1.99365
2007-05-03,1.98805
2007-05-02,1.98955
2007-05-01,1.99895
2007-04-30,1.9997
2007-04-27,1.9984
2007-04-26,1.99115
2007-04-25,2.00125
2007-04-24,2.00255
2007-04-23,1.99995
2007-04-20,2.00305
2007-04-19,2.0028
2007-04-18,2.00835
2007-04-17,2.00575
2007-04-16,1.99
2007-04-13,1.9869
2007-04-12,1.9788
2007-04-11,1.9753
2007-04-10,1.9718
2007-04-09,1.9619
2007-04-06,1.96555
2007-04-05,1.96805
2007-04-04,1.97595
2007-04-03,1.97365
2007-04-02,1.97755
2007-03-30,1.96775
2007-03-29,1.96225
2007-03-28,1.9615
2007-03-27,1.96575
2007-03-26,1.9692
2007-03-23,1.9622
2007-03-22,1.9648
2007-03-21,1.9675
2007-03-20,1.96225
2007-03-19,1.94395
2007-03-16,1.9419
2007-03-15,1.93685
2007-03-14,1.93585
2007-03-13,1.92945
2007-03-12,1.93245
2007-03-09,1.9316
2007-03-08,1.9286
2007-03-07,1.9329
2007-03-06,1.9305
2007-03-05,1.9211
2007-03-02,1.9434
2007-03-01,1.9584
2007-02-28,1.9639
2007-02-27,1.96065
2007-02-26,1.9636
2007-02-23,1.96315
2007-02-22,1.95625
2007-02-21,1.954
2007-02-20,1.95525
2007-02-16,1.95
2007-02-15,1.95235
2007-02-14,1.96265
2007-02-13,1.94715
2007-02-12,1.9481
2007-02-09,1.95005
2007-02-08,1.95825
2007-02-07,1.97015
2007-02-06,1.97095
2007-02-05,1.9601
2007-02-02,1.96705
2007-02-01,1.9674
2007-01-31,1.9643
2007-01-30,1.96265
2007-01-29,1.9607
2007-01-26,1.96015
2007-01-25,1.96395
2007-01-24,1.96825
2007-01-23,1.98125
2007-01-22,1.97615
2007-01-19,1.97445
2007-01-18,1.97425
2007-01-17,1.96995
2007-01-16,1.96145
2007-01-15,1.9649
2007-01-12,1.9587
2007-01-11,1.94615
2007-01-10,1.9319
2007-01-09,1.9398
2007-01-08,1.93755
2007-01-05,1.93005
2007-01-04,1.94285
2007-01-03,1.95075
2007-01-02,1.97385
2006-12-29,1.95935
2006-12-28,1.96295
2006-12-27,1.95665
2006-12-26,1.95425
2006-12-22,1.96475
2006-12-21,1.96085
2006-12-20,1.96515
2006-12-19,1.96875
2006-12-18,1.94805
2006-12-15,1.95215
2006-12-14,1.96145
2006-12-13,1.96755
2006-12-12,1.97085
2006-12-11,1.95695
2006-12-08,1.95355
2006-12-07,1.96385
2006-12-06,1.96675
2006-12-05,1.97405
2006-12-04,1.97965
2006-12-01,1.98035
2006-11-30,1.96535
2006-11-29,1.94585
2006-11-28,1.95325
2006-11-27,1.93715
2006-11-24,1.93195
2006-11-22,1.91505
2006-11-21,1.89905
2006-11-20,1.8964
2006-11-17,1.89585
2006-11-16,1.88885
2006-11-15,1.88915
2006-11-14,1.8956
2006-11-13,1.90125
2006-11-10,1.91125
2006-11-09,1.90495
2006-11-08,1.9051
2006-11-07,1.9059
2006-11-06,1.89725
2006-11-03,1.90125
2006-11-02,1.9078
2006-11-01,1.90825
2006-10-31,1.9077
2006-10-30,1.90215
2006-10-27,1.89705
2006-10-26,1.89065
2006-10-25,1.87785
2006-10-24,1.8736
2006-10-23,1.87365
2006-10-20,1.88275
2006-10-19,1.87765
2006-10-18,1.86715
2006-10-17,1.87005
2006-10-16,1.86105
2006-10-13,1.85655
2006-10-12,1.85935
2006-10-11,1.85365
2006-10-10,1.85385
2006-10-06,1.8711
2006-10-05,1.87905
2006-10-04,1.88625
2006-10-03,1.88815
2006-10-02,1.8868
2006-09-29,1.87185
2006-09-28,1.8766
2006-09-27,1.88905
2006-09-26,1.89375
2006-09-25,1.90015
2006-09-22,1.901
2006-09-21,1.90285
2006-09-20,1.88835
2006-09-19,1.88165
2006-09-18,1.88045
2006-09-15,1.8803
2006-09-14,1.8864
2006-09-13,1.8771
2006-09-12,1.87555
2006-09-11,1.8655
2006-09-08,1.8655
2006-09-07,1.8747
2006-09-06,1.88435
2006-09-05,1.89325
2006-09-01,1.90585
2006-08-31,1.90475
2006-08-30,1.9048
2006-08-29,1.8985
2006-08-28,1.8934
2006-08-25,1.88705
2006-08-24,1.88635
2006-08-23,1.89355
2006-08-22,1.88775
2006-08-21,1.89375
2006-08-18,1.88135
2006-08-17,1.88465
2006-08-16,1.89525
2006-08-15,1.89315
2006-08-14,1.88705
2006-08-11,1.89085
2006-08-10,1.89345
2006-08-09,1.9048
2006-08-08,1.90815
2006-08-07,1.9067
2006-08-04,1.90855
2006-08-03,1.88715
2006-08-02,1.87625
2006-08-01,1.8765
2006-07-31,1.86825
2006-07-28,1.86335
2006-07-27,1.8582
2006-07-26,1.85425
2006-07-25,1.8398
2006-07-24,1.85055
2006-07-21,1.8584
2006-07-20,1.8483
2006-07-19,1.8429
2006-07-18,1.82575
2006-07-17,1.81875
2006-07-14,1.8381
2006-07-13,1.84305
2006-07-12,1.83395
2006-07-11,1.84675
2006-07-10,1.84155
2006-07-07,1.8511
2006-07-06,1.83585
2006-07-05,1.83515
2006-07-03,1.84275
2006-06-30,1.84975
2006-06-29,1.82635
2006-06-28,1.81875
2006-06-27,1.82195
2006-06-26,1.82355
2006-06-23,1.81755
2006-06-22,1.82835
2006-06-21,1.8449
2006-06-20,1.84215
2006-06-19,1.84115
2006-06-16,1.85035
2006-06-15,1.84845
2006-06-14,1.8417
2006-06-13,1.83255
2006-06-12,1.84305
2006-06-09,1.84045
2006-06-08,1.8428
2006-06-07,1.85575
2006-06-06,1.86065
2006-06-05,1.87195
2006-06-02,1.883
2006-06-01,1.86435
2006-05-31,1.87015
2006-05-30,1.88395
2006-05-26,1.8568
2006-05-25,1.87115
2006-05-24,1.87015
2006-05-23,1.88135
2006-05-22,1.88645
2006-05-19,1.87935
2006-05-18,1.89055
2006-05-17,1.88275
2006-05-16,1.88745
2006-05-15,1.8778
2006-05-12,1.8942
2006-05-11,1.88275
2006-05-10,1.8654
2006-05-09,1.86525
2006-05-08,1.85925
2006-05-05,1.85925
2006-05-04,1.8532
2006-05-03,1.84225
2006-05-02,1.84
2006-05-01,1.8257
2006-04-28,1.82535
2006-04-27,1.80175
2006-04-26,1.78405
2006-04-25,1.78795
2006-04-24,1.78925
2006-04-21,1.78195
2006-04-20,1.77855
2006-04-19,1.79265
2006-04-18,1.7807
2006-04-17,1.7694
2006-04-14,1.75095
2006-04-13,1.75275
2006-04-12,1.75035
2006-04-11,1.74895
2006-04-10,1.74235
2006-04-07,1.74365
2006-04-06,1.75255
2006-04-05,1.7545
2006-04-04,1.75595
2006-04-03,1.73915
2006-03-31,1.7379
2006-03-30,1.74745
2006-03-29,1.73475
2006-03-28,1.74335
2006-03-27,1.74705
2006-03-24,1.74325
2006-03-23,1.73475
2006-03-22,1.74735
2006-03-21,1.7474
2006-03-20,1.75665
2006-03-17,1.7564
2006-03-16,1.75755
2006-03-15,1.7474
2006-03-14,1.7465
2006-03-13,1.73255
2006-03-10,1.72695
2006-03-09,1.73655
2006-03-08,1.73845
2006-03-07,1.73585
2006-03-06,1.75015
2006-03-03,1.75475
2006-03-02,1.75465
2006-03-01,1.74905
2006-02-28,1.75355
2006-02-27,1.73965
2006-02-24,1.74475
2006-02-23,1.75215
2006-02-22,1.74345
2006-02-21,1.74585
2006-02-20,1.7437
2006-02-17,1.74185
2006-02-16,1.73975
2006-02-15,1.74075
2006-02-14,1.73605
2006-02-13,1.7417
2006-02-10,1.74435
2006-02-09,1.74075
2006-02-08,1.74165
2006-02-07,1.74395
2006-02-06,1.74775
2006-02-03,1.76265
2006-02-02,1.78035
2006-02-01,1.77335
2006-01-31,1.77805
2006-01-30,1.7684
2006-01-27,1.76805
2006-01-26,1.78075
2006-01-25,1.78445
2006-01-24,1.78455
2006-01-23,1.78795
2006-01-20,1.77135
2006-01-19,1.7599
2006-01-18,1.76325
2006-01-17,1.76785
2006-01-16,1.76795
2006-01-13,1.77575
2006-01-12,1.7599
2006-01-11,1.76435
2006-01-10,1.76535
2006-01-09,1.76545
2006-01-06,1.7702
2006-01-05,1.75465
2006-01-04,1.75855
2006-01-03,1.7453
2006-01-02,1.7229
2005-12-30,1.72325
2005-12-29,1.72425
2005-12-28,1.71615
2005-12-27,1.72785
2005-12-26,1.733
2005-12-23,1.73455
2005-12-22,1.73805
2005-12-21,1.74305
2005-12-20,1.7539
2005-12-19,1.7622
2005-12-16,1.772
2005-12-15,1.7648
2005-12-14,1.77315
2005-12-13,1.7692
2005-12-12,1.77565
2005-12-09,1.75485
2005-12-08,1.75325
2005-12-07,1.73435
2005-12-06,1.74155
2005-12-05,1.7415
2005-12-02,1.73295
2005-12-01,1.73085
2005-11-30,1.72905
2005-11-29,1.71945
2005-11-28,1.73035
2005-11-25,1.7144
2005-11-23,1.72375
2005-11-22,1.72215
2005-11-21,1.7174
2005-11-18,1.71765
2005-11-17,1.72005
2005-11-16,1.71655
2005-11-15,1.7351
2005-11-14,1.7377
2005-11-11,1.74175
2005-11-10,1.7408
2005-11-09,1.74285
2005-11-08,1.74355
2005-11-07,1.74495
2005-11-04,1.7509
2005-11-03,1.7705
2005-11-02,1.77645
2005-11-01,1.76515
2005-10-31,1.77005
2005-10-28,1.7743
2005-10-27,1.7831
2005-10-26,1.7747
2005-10-25,1.78355
2005-10-24,1.76885
2005-10-21,1.7681
2005-10-20,1.77455
2005-10-19,1.76585
2005-10-18,1.75125
2005-10-17,1.75355
2005-10-14,1.76955
2005-10-13,1.75545
2005-10-12,1.75115
2005-10-11,1.74655
2005-10-07,1.7608
2005-10-06,1.7789
2005-10-05,1.76235
2005-10-04,1.7599
2005-10-03,1.75495
2005-09-30,1.76645
2005-09-29,1.76205
2005-09-28,1.76775
2005-09-27,1.76675
2005-09-26,1.77895
2005-09-23,1.7758
2005-09-22,1.7906
2005-09-21,1.809
2005-09-20,1.7983
2005-09-19,1.80225
2005-09-16,1.80795
2005-09-15,1.80585
2005-09-14,1.82425
2005-09-13,1.82275
2005-09-12,1.81895
2005-09-09,1.84025
2005-09-08,1.83545
2005-09-07,1.83695
2005-09-06,1.84265
2005-09-05,1.84475
2005-09-02,1.84385
2005-09-01,1.83275
2005-08-31,1.80395
2005-08-30,1.7863
2005-08-29,1.79615
2005-08-26,1.80085
2005-08-25,1.80355
2005-08-24,1.80065
2005-08-23,1.80175
2005-08-22,1.80065
2005-08-19,1.79635
2005-08-18,1.79495
2005-08-17,1.80665
2005-08-16,1.81025
2005-08-15,1.81105
2005-08-12,1.81455
2005-08-11,1.81105
2005-08-10,1.794
2005-08-09,1.7867
2005-08-08,1.7841
2005-08-05,1.7781
2005-08-04,1.78045
2005-08-03,1.7772
2005-08-02,1.77065
2005-08-01,1.76855
2005-07-29,1.75795
2005-07-28,1.75545
2005-07-27,1.745
2005-07-26,1.7386
2005-07-25,1.74665
2005-07-22,1.73835
2005-07-21,1.75235
2005-07-20,1.74065
2005-07-19,1.73995
2005-07-18,1.74835
2005-07-15,1.75265
2005-07-14,1.75665
2005-07-13,1.76385
2005-07-12,1.77785
2005-07-11,1.75775
2005-07-08,1.73695
2005-07-07,1.74445
2005-07-06,1.75495
2005-07-05,1.75745
2005-07-04,1.75865
2005-07-01,1.76825
2005-06-30,1.7917
2005-06-29,1.80515
2005-06-28,1.81505
2005-06-27,1.82865
2005-06-24,1.82455
2005-06-23,1.81505
2005-06-22,1.82225
2005-06-21,1.829
2005-06-20,1.8242
2005-06-17,1.83015
2005-06-16,1.82225
2005-06-15,1.82175
2005-06-14,1.80595
2005-06-13,1.8069
2005-06-10,1.81225
2005-06-09,1.8206
2005-06-08,1.82355
2005-06-07,1.8348
2005-06-06,1.82375
2005-06-03,1.81385
2005-06-02,1.8156
2005-06-01,1.80805
2005-05-31,1.8164
2005-05-27,1.82455
2005-05-26,1.8199
2005-05-25,1.83165
2005-05-24,1.8273
2005-05-23,1.83145
2005-05-20,1.82755
2005-05-19,1.83495
2005-05-18,1.8409
2005-05-17,1.83335
2005-05-16,1.8379
2005-05-13,1.85095
2005-05-12,1.866
2005-05-11,1.87225
2005-05-10,1.88175
2005-05-09,1.88415
2005-05-06,1.89065
2005-05-05,1.90535
2005-05-04,1.9033
2005-05-03,1.89225
2005-05-02,1.89445
2005-04-29,1.90785
2005-04-28,1.9061
2005-04-27,1.90555
2005-04-26,1.9062
2005-04-25,1.9115
2005-04-22,1.9138
2005-04-21,1.9092
2005-04-20,1.92
2005-04-19,1.9176
2005-04-18,1.9034
2005-04-15,1.8919
2005-04-14,1.88145
2005-04-13,1.89425
2005-04-12,1.8915
2005-04-11,1.89065
2005-04-08,1.8854
2005-04-07,1.86975
2005-04-06,1.87955
2005-04-05,1.88085
2005-04-04,1.87555
2005-04-01,1.88065
2005-03-31,1.89015
2005-03-30,1.87935
2005-03-29,1.8737
2005-03-28,1.86595
2005-03-25,1.86985
2005-03-24,1.8714
2005-03-23,1.86985
2005-03-22,1.885
2005-03-21,1.8975
2005-03-18,1.92155
2005-03-17,1.9249
2005-03-16,1.92605
2005-03-15,1.9118
2005-03-14,1.9138
2005-03-11,1.9251
2005-03-10,1.9221
2005-03-09,1.9238
2005-03-08,1.9286
2005-03-07,1.9139
2005-03-04,1.92375
2005-03-03,1.90755
2005-03-02,1.9138
2005-03-01,1.9207
2005-02-28,1.9217
2005-02-25,1.91945
2005-02-24,1.9102
2005-02-23,1.90885
2005-02-22,1.9112
2005-02-18,1.89475
2005-02-17,1.89485
2005-02-16,1.8854
2005-02-15,1.89695
2005-02-14,1.88845
2005-02-11,1.8678
2005-02-10,1.86885
2005-02-09,1.85905
2005-02-08,1.8545
2005-02-07,1.85715
2005-02-04,1.87595
2005-02-03,1.8824
2005-02-02,1.8862
2005-02-01,1.88405
2005-01-31,1.88365
2005-01-28,1.88795
2005-01-27,1.8877
2005-01-26,1.8825
2005-01-25,1.86405
2005-01-24,1.8808
2005-01-21,1.8784
2005-01-20,1.87225
2005-01-19,1.8705
2005-01-18,1.86685
2005-01-17,1.85935
2005-01-14,1.87025
2005-01-13,1.883
2005-01-12,1.89135
2005-01-11,1.87845
2005-01-10,1.87535
2005-01-07,1.87005
2005-01-06,1.87505
2005-01-05,1.8827
2005-01-04,1.8827
2005-01-03,1.90425
2004-12-31,1.9306
2004-12-30,1.92675
2004-12-29,1.919
2004-12-28,1.9277
2004-12-27,1.9349
2004-12-24,1.92405
2004-12-23,1.92395
2004-12-22,1.9144
2004-12-21,1.9273
2004-12-20,1.9463
2004-12-17,1.94195
2004-12-16,1.931
2004-12-15,1.9428
2004-12-14,1.92865
2004-12-13,1.9253
2004-12-10,1.91525
2004-12-09,1.9254
2004-12-08,1.93405
2004-12-07,1.94595
2004-12-06,1.93855
2004-12-03,1.94365
2004-12-02,1.92445
2004-12-01,1.93545
2004-11-30,1.91085
2004-11-29,1.89305
2004-11-26,1.89385
2004-11-24,1.88035
2004-11-23,1.86735
2004-11-22,1.86035
2004-11-19,1.85705
2004-11-18,1.85005
2004-11-17,1.85955
2004-11-16,1.85295
2004-11-15,1.84665
2004-11-12,1.85705
2004-11-11,1.84145
2004-11-10,1.8467
2004-11-09,1.85695
2004-11-08,1.857
2004-11-05,1.85565
2004-11-04,1.84385
2004-11-03,1.84925
2004-11-02,1.83925
2004-11-01,1.83435
2004-10-29,1.8368
2004-10-28,1.82915
2004-10-27,1.82815
2004-10-26,1.83445
2004-10-25,1.84085
2004-10-22,1.8277
2004-10-21,1.82805
2004-10-20,1.81795
2004-10-19,1.8041
2004-10-18,1.79895
2004-10-15,1.80355
2004-10-14,1.79725
2004-10-13,1.79465
2004-10-12,1.79145
2004-10-08,1.79435
2004-10-07,1.78205
2004-10-06,1.7777
2004-10-05,1.78225
2004-10-04,1.78375
2004-10-01,1.79835
2004-09-30,1.8122
2004-09-29,1.79965
2004-09-28,1.8127
2004-09-27,1.809
2004-09-24,1.80565
2004-09-23,1.7955
2004-09-22,1.7941
2004-09-21,1.7976
2004-09-20,1.78595
2004-09-17,1.79325
2004-09-16,1.79395
2004-09-15,1.77645
2004-09-14,1.79595
2004-09-13,1.7955
2004-09-10,1.7902
2004-09-09,1.78335
2004-09-08,1.78625
2004-09-07,1.7731
2004-09-03,1.77625
2004-09-02,1.78885
2004-09-01,1.7929
2004-08-31,1.8025
2004-08-30,1.7962
2004-08-27,1.79045
2004-08-26,1.79625
2004-08-25,1.79665
2004-08-24,1.79225
2004-08-23,1.80855
2004-08-20,1.81675
2004-08-19,1.8326
2004-08-18,1.824
2004-08-17,1.82855
2004-08-16,1.84115
2004-08-13,1.8439
2004-08-12,1.82235
2004-08-11,1.83075
2004-08-10,1.8264
2004-08-09,1.84085
2004-08-06,1.84245
2004-08-05,1.8246
2004-08-04,1.82475
2004-08-03,1.82505
2004-08-02,1.82825
2004-07-30,1.82175
2004-07-29,1.8163
2004-07-28,1.82365
2004-07-27,1.82285
2004-07-26,1.84075
2004-07-23,1.83245
2004-07-22,1.8433
2004-07-21,1.8405
2004-07-20,1.85235
2004-07-19,1.86785
2004-07-16,1.87305
2004-07-15,1.85265
2004-07-14,1.85685
2004-07-13,1.85615
2004-07-12,1.8645
2004-07-09,1.8608
2004-07-08,1.85035
2004-07-07,1.8551
2004-07-06,1.84195
2004-07-02,1.83405
2004-07-01,1.81905
2004-06-30,1.81995
2004-06-29,1.80735
2004-06-28,1.8296
2004-06-25,1.82595
2004-06-24,1.8246
2004-06-23,1.81585
2004-06-22,1.81935
2004-06-21,1.83125
2004-06-18,1.8392
2004-06-17,1.83615
2004-06-16,1.8263
2004-06-15,1.83275
2004-06-14,1.8127
2004-06-11,1.81905
2004-06-10,1.8435
2004-06-09,1.82885
2004-06-08,1.8363
2004-06-07,1.84135
2004-06-04,1.84005
2004-06-03,1.8406
2004-06-02,1.8338
2004-06-01,1.83955
2004-05-28,1.833
2004-05-27,1.8385
2004-05-26,1.8147
2004-05-25,1.81195
2004-05-24,1.7906
2004-05-21,1.7881
2004-05-20,1.77705
2004-05-19,1.78345
2004-05-18,1.76695
2004-05-17,1.7702
2004-05-14,1.7601
2004-05-13,1.7628
2004-05-12,1.7728
2004-05-11,1.75455
2004-05-10,1.77715
2004-05-07,1.78655
2004-05-06,1.79595
2004-05-05,1.7928
2004-05-04,1.79575
2004-05-03,1.77095
2004-04-30,1.7778
2004-04-29,1.77485
2004-04-28,1.77085
2004-04-27,1.79245
2004-04-26,1.78725
2004-04-23,1.77305
2004-04-22,1.7736
2004-04-21,1.7746
2004-04-20,1.7862
2004-04-19,1.8081
2004-04-16,1.79755
2004-04-15,1.79135
2004-04-14,1.79045
2004-04-13,1.81915
2004-04-12,1.83875
2004-04-09,1.83355
2004-04-08,1.8313
2004-04-07,1.8403
2004-04-06,1.8404
2004-04-05,1.82105
2004-04-02,1.83185
2004-04-01,1.85725
2004-03-31,1.84565
2004-03-30,1.82635
2004-03-29,1.81945
2004-03-26,1.81545
2004-03-25,1.80775
2004-03-24,1.82395
2004-03-23,1.85005
2004-03-22,1.84645
2004-03-19,1.83265
2004-03-18,1.83455
2004-03-17,1.81605
2004-03-16,1.8121
2004-03-15,1.8053
2004-03-12,1.80465
2004-03-11,1.81195
2004-03-10,1.8043
2004-03-09,1.82525
2004-03-08,1.84955
2004-03-05,1.8465
2004-03-04,1.82325
2004-03-03,1.8312
2004-03-02,1.83955
2004-03-01,1.86865
2004-02-27,1.86825
2004-02-26,1.86185
2004-02-25,1.8704
2004-02-24,1.89095
2004-02-23,1.8668
2004-02-20,1.86025
2004-02-19,1.8939
2004-02-18,1.88755
2004-02-17,1.9047
2004-02-13,1.88555
2004-02-12,1.89245
2004-02-11,1.8915
2004-02-10,1.87115
2004-02-09,1.8587
2004-02-06,1.8476
2004-02-05,1.83365
2004-02-04,1.8319
2004-02-03,1.8381
2004-02-02,1.81945
2004-01-30,1.8245
2004-01-29,1.816
2004-01-28,1.82115
2004-01-27,1.8275
2004-01-26,1.8147
2004-01-23,1.82715
2004-01-22,1.84515
2004-01-21,1.8309
2004-01-20,1.81965
2004-01-19,1.78315
2004-01-16,1.7987
2004-01-15,1.8223
2004-01-14,1.8319
2004-01-13,1.84655
2004-01-12,1.84675
2004-01-09,1.8493
2004-01-08,1.83325
2004-01-07,1.81855
2004-01-06,1.82135
2004-01-05,1.80625
2004-01-02,1.793
2003-12-31,1.7859
2003-12-30,1.77765
2003-12-29,1.7725
2003-12-26,1.7713
2003-12-23,1.7634
2003-12-22,1.7635
2003-12-19,1.765
2003-12-18,1.77345
2003-12-17,1.76665
2003-12-16,1.7533
2003-12-15,1.74595
2003-12-12,1.7468
2003-12-11,1.7439
2003-12-10,1.7433
2003-12-09,1.7471
2003-12-08,1.7336
2003-12-05,1.7295
2003-12-04,1.7227
2003-12-03,1.7274
2003-12-02,1.7306
2003-12-01,1.7184
2003-11-28,1.7226
2003-11-26,1.7128
2003-11-25,1.698
2003-11-24,1.6958
2003-11-21,1.7035
2003-11-20,1.70445
2003-11-19,1.69865
2003-11-18,1.70285
2003-11-17,1.69215
2003-11-14,1.68785
2003-11-13,1.68625
2003-11-12,1.6736
2003-11-11,1.66515
2003-11-10,1.67135
2003-11-07,1.6746
2003-11-06,1.6692
2003-11-05,1.674
2003-11-04,1.6806
2003-11-03,1.67645
2003-10-31,1.6961
2003-10-30,1.695
2003-10-29,1.6975
2003-10-28,1.69665
2003-10-27,1.69575
2003-10-24,1.6946
2003-10-23,1.69425
2003-10-22,1.6918
2003-10-21,1.67435
2003-10-20,1.6707
2003-10-17,1.6787
2003-10-16,1.67275
2003-10-15,1.6673
2003-10-14,1.6718
2003-10-10,1.6637
2003-10-09,1.66555
2003-10-08,1.66415
2003-10-07,1.66225
2003-10-06,1.6696
2003-10-03,1.66205
2003-10-02,1.6697
2003-10-01,1.6691
2003-09-30,1.6639
2003-09-29,1.6672
2003-09-26,1.65885
2003-09-25,1.661
2003-09-24,1.6596
2003-09-23,1.6517
2003-09-22,1.6498
2003-09-19,1.6369
2003-09-18,1.61685
2003-09-17,1.60915
2003-09-16,1.58665
2003-09-15,1.6007
2003-09-12,1.60295
2003-09-11,1.5946
2003-09-10,1.59245
2003-09-09,1.5908
2003-09-08,1.5825
2003-09-05,1.58925
2003-09-04,1.58165
2003-09-03,1.57125
2003-09-02,1.56725
2003-08-29,1.57765
2003-08-28,1.57765
2003-08-27,1.573
2003-08-26,1.56965
2003-08-25,1.571
2003-08-22,1.5747
2003-08-21,1.5783
2003-08-20,1.5946
2003-08-19,1.5876
2003-08-18,1.591
2003-08-15,1.59605
2003-08-14,1.6069
2003-08-13,1.60765
2003-08-12,1.6018
2003-08-11,1.60875
2003-08-08,1.6032
2003-08-07,1.6179
2003-08-06,1.60955
2003-08-05,1.61635
2003-08-04,1.6108
2003-08-01,1.6099
2003-07-31,1.611
2003-07-30,1.61595
2003-07-29,1.624
2003-07-28,1.6262
2003-07-25,1.62095
2003-07-24,1.6156
2003-07-23,1.6079
2003-07-22,1.5969
2003-07-21,1.6006
2003-07-18,1.5895
2003-07-17,1.5963
2003-07-16,1.5955
2003-07-15,1.5913
2003-07-14,1.6138
2003-07-11,1.62975
2003-07-10,1.6342
2003-07-09,1.6379
2003-07-08,1.6349
2003-07-07,1.6493
2003-07-04,1.66625
2003-07-03,1.6686
2003-07-02,1.66485
2003-07-01,1.66255
2003-06-30,1.6553
2003-06-27,1.6492
2003-06-26,1.6609
2003-06-25,1.6727
2003-06-24,1.66365
2003-06-23,1.66795
2003-06-20,1.6614
2003-06-19,1.6797
2003-06-18,1.6786
2003-06-17,1.6836
2003-06-16,1.6765
2003-06-13,1.6723
2003-06-12,1.668
2003-06-11,1.66695
2003-06-10,1.6522
2003-06-09,1.6447
2003-06-06,1.6618
2003-06-05,1.6609
2003-06-04,1.6301
2003-06-03,1.628
2003-06-02,1.6368
2003-05-30,1.6352
2003-05-29,1.6528
2003-05-28,1.6398
2003-05-27,1.6377
2003-05-26,1.6374
2003-05-23,1.6361
2003-05-22,1.635
2003-05-21,1.63805
2003-05-20,1.6416
2003-05-19,1.6328
2003-05-16,1.6214
2003-05-15,1.6217
2003-05-14,1.6181
2003-05-13,1.61045
2003-05-12,1.6086
2003-05-09,1.6049
2003-05-08,1.60185
2003-05-07,1.5969
2003-05-06,1.6139
2003-05-05,1.60635
2003-05-02,1.6043
2003-05-01,1.6102
2003-04-30,1.599
2003-04-29,1.5943
2003-04-28,1.58785
2003-04-25,1.5921
2003-04-24,1.59305
2003-04-23,1.5878
2003-04-22,1.5776
2003-04-21,1.5624
2003-04-18,1.57115
2003-04-17,1.5782
2003-04-16,1.5803
2003-04-15,1.5704
2003-04-14,1.57315
2003-04-11,1.5714
2003-04-10,1.5727
2003-04-09,1.56355
2003-04-08,1.5544
2003-04-07,1.5547
2003-04-04,1.56125
2003-04-03,1.57225
2003-04-02,1.56755
2003-04-01,1.57855
2003-03-31,1.5833
2003-03-28,1.5733
2003-03-27,1.56435
2003-03-26,1.57415
2003-03-25,1.57275
2003-03-24,1.5741
2003-03-21,1.5631
2003-03-20,1.5662
2003-03-19,1.5633
2003-03-18,1.5663
2003-03-17,1.57005
2003-03-14,1.58335
2003-03-13,1.60055
2003-03-12,1.6132
2003-03-11,1.60725
2003-03-10,1.6021
2003-03-07,1.60295
2003-03-06,1.6037
2003-03-05,1.60105
2003-03-04,1.58145
2003-03-03,1.5794
2003-02-28,1.5734
2003-02-27,1.58035
2003-02-26,1.5823
2003-02-25,1.5741
2003-02-24,1.5871
2003-02-21,1.57985
2003-02-20,1.5933
2003-02-19,1.5971
2003-02-18,1.5906
2003-02-17,1.59905
2003-02-14,1.61415
2003-02-13,1.61935
2003-02-12,1.61675
2003-02-11,1.6191
2003-02-10,1.6263
2003-02-07,1.63195
2003-02-06,1.63785
2003-02-05,1.64085
2003-02-04,1.6492
2003-02-03,1.64315
2003-01-31,1.6485
2003-01-30,1.655
2003-01-29,1.64695
2003-01-28,1.64045
2003-01-27,1.63715
2003-01-24,1.63315
2003-01-23,1.62335
2003-01-22,1.619
2003-01-21,1.61765
2003-01-20,1.60795
2003-01-17,1.61355
2003-01-16,1.61095
2003-01-15,1.6047
2003-01-14,1.6052
2003-01-13,1.59985
2003-01-10,1.6072
2003-01-09,1.6062
2003-01-08,1.6132
2003-01-07,1.6042
2003-01-06,1.6087
2003-01-03,1.6097
2003-01-02,1.5945
2002-12-31,1.61205
2002-12-30,1.6052
2002-12-27,1.6039
2002-12-26,1.60085
2002-12-23,1.59515
2002-12-20,1.6026
2002-12-19,1.6044
2002-12-18,1.6036
2002-12-17,1.5993
2002-12-16,1.59155
2002-12-13,1.5895
2002-12-12,1.58215
2002-12-11,1.5772
2002-12-10,1.5709
2002-12-09,1.57955
2002-12-06,1.5765
2002-12-05,1.5717
2002-12-04,1.57
2002-12-03,1.5705
2002-12-02,1.55865
2002-11-29,1.55735
2002-11-27,1.5473
2002-11-26,1.5522
2002-11-25,1.5649
2002-11-22,1.57985
2002-11-21,1.58155
2002-11-20,1.5718
2002-11-19,1.5809
2002-11-18,1.5817
2002-11-15,1.58025
2002-11-14,1.5792
2002-11-13,1.5862
2002-11-12,1.58965
2002-11-11,1.5869
2002-11-08,1.5916
2002-11-07,1.57945
2002-11-06,1.5636
2002-11-05,1.5629
2002-11-04,1.5575
2002-11-01,1.5642
2002-10-31,1.5654
2002-10-30,1.55775
