Date,Value,RD1_Value,RD_P1_Value,RD_B1_Value,RD2_Value,RD_P2_Value,RD_B2_Value,RD3_Value,RD_P3_Value,RD_B3_Value,RD5_Value,RD_P5_Value,RD_B5_Value,RD10_Value,RD_P10_Value,RD_B10_Value,RD20_Value,RD_P20_Value,RD_B20_Value,RD30_Value,RD_P30_Value,RD_B30_Value,RD50_Value,RD_P50_Value,RD_B50_Value,RD100_Value,RD_P100_Value,RD_B100_Value,Log_Return_1_Value,Log_Return_2_Value,Log_Return_3_Value,Log_Return_5_Value,Log_Return_10_Value,Log_Return_20_Value,Log_Return_30_Value,Log_Return_50_Value,Log_Return_100_Value
1999-04-15,0.6343,-0.0022,-0.345640219953,0,-0.0005,-0.0787649653434,0,-0.0012,-0.188827694729,0,0.0108,1.73215717723,1,0.005,0.794533608772,1,0.0091,1.45553422905,1,0.0091,1.45553422905,1,-0.0031,-0.486350800126,0,0.0035,0.554850982879,1,-0.00346238935761,-0.000787960012403,-0.00189006198966,0.0171732635198,0.00791393810696,0.0144504300925,0.0144504300925,-0.00487537334338,0.00553317355097
1999-04-16,0.6423,0.008,1.26123285512,1,0.0058,0.911233307148,1,0.0075,1.18147448015,1,0.0138,2.19570405728,1,0.0068,1.07002360346,1,0.0141,2.24450811843,1,0.0215,3.46327319588,1,0.0025,0.390747108471,1,-0.0015,-0.232991612302,0,0.0125334556239,0.00907106626629,0.0117454956115,0.0217194562334,0.0106433936342,0.0221968971592,0.0340465153947,0.00389985674833,-0.00233263460096
1999-04-19,0.6488,0.0065,1.01198816752,1,0.0145,2.2859845499,1,0.0123,1.93244304792,1,0.0133,2.09284028324,1,0.01666,2.63549213782,1,0.0213,3.39442231076,1,0.0213,3.39442231076,1,0.0101,1.58133709097,1,0.0052,0.807955251709,1,0.0100690185375,0.0226024741614,0.0191400848037,0.0207124121717,0.0260136141987,0.0333808317953,0.0333808317953,0.0156896422337,0.00804708768298
1999-04-20,0.6503,0.0015,0.231196054254,1,0.008,1.24552389849,1,0.016,2.52246571023,1,0.0155,2.44171392565,1,0.019,3.00966260098,1,0.0199,3.15672588832,1,0.0225,3.58394393119,1,-0.0005,-0.0768285187462,0,0.0093,1.45085803432,1,0.0023092920739,0.0123783106114,0.0249117662353,0.0241238062229,0.0296526095015,0.0310792563314,0.0352121504673,-0.000768580469777,0.0144043379544
1999-04-21,0.6495,-0.0008,-0.123020144549,0,0.0007,0.107891491985,1,0.0072,1.12097150864,1,0.013,2.04241948154,1,0.0195,3.09523809524,1,0.0128,2.01036594943,1,0.0179,2.83407219759,1,-0.003,-0.459770114943,0,0.0103,1.61138923655,1,-0.00123095876445,0.00107833330945,0.0111473518469,0.0202184181132,0.0304830167251,0.0199042490877,0.0279465537292,-0.00460830308619,0.0159854416586
1999-04-22,0.646,-0.0035,-0.538876058507,0,-0.0043,-0.661233276949,0,-0.0028,-0.431565967941,0,0.0117,1.84455305061,1,0.0225,3.60866078589,1,0.0073,1.1429466103,1,0.0117,1.84455305061,1,-0.0015,-0.23166023166,0,0.004,0.623052959502,1,-0.00540333232805,-0.0066342910925,-0.0043249990186,0.0182774751428,0.0354507386625,0.0113646432151,0.0182774751428,-0.00231928979109,0.00621120009264
1999-04-23,0.6543,0.0083,1.28482972136,1,0.0048,0.739030023095,1,0.004,0.615100722743,1,0.012,1.86828584773,1,0.0258,4.10501193317,1,0.0178,2.7965435978,1,0.0174,2.73198304286,1,0.0093,1.44186046512,1,0.0185,2.90972003775,1,0.0127664580931,0.00736312576504,0.00613216700059,0.0185104776119,0.0402299338454,0.0275815438782,0.0269533044984,0.0143156450799,0.028681913399
1999-04-26,0.6501,-0.0042,-0.641907381935,0,0.0041,0.634674922601,1,0.0006,0.0923787528868,1,0.0013,0.200369913687,1,0.0146,2.2974036192,1,0.0123,1.9285042333,1,0.0152,2.39407780753,1,0.0041,0.634674922601,1,0.0178,2.81511940535,1,-0.00643976466527,0.00632669342782,0.000923361099769,0.00200169440922,0.0227141065809,0.0191014426345,0.023658691034,0.00632669342782,0.0277622321459
1999-04-27,0.6487,-0.0014,-0.215351484387,0,-0.0056,-0.855876509247,0,0.0027,0.417956656347,1,-0.0016,-0.246040289097,0,0.0139,2.18966603655,1,0.0154,2.43170693194,1,0.0151,2.38320707071,1,0.0028,0.433503638334,1,0.018,2.85397177739,1,-0.00215583699141,-0.00859560165668,0.00417085643641,-0.0024634346561,0.0216603715668,0.0240261166966,0.0235525197188,0.00432566718058,0.0281400465494
1999-04-28,0.6518,0.0031,0.477878834592,1,0.0017,0.261498231041,1,-0.0025,-0.382087727342,0,0.0023,0.354118552733,1,0.0153,2.40377062058,1,0.0233,3.70723945903,1,0.0251,4.00510611138,1,0.0099,1.54229630784,1,0.0171,2.69418622971,1,0.00476740618445,0.00261156919304,-0.00382819547223,0.00353493029281,0.023753348406,0.0364017383732,0.0392698091728,0.0153052380857,0.026585320091
1999-04-29,0.6535,0.0017,0.260816201289,1,0.0048,0.739941421304,1,0.0034,0.522996462083,1,0.0075,1.16099071207,1,0.0192,3.02695885228,1,0.0242,3.84554266645,1,0.0283,4.52655150352,1,0.0182,2.864788289,1,0.028,4.47641886491,1,0.00260476666082,0.00737217284527,0.00521633585385,0.0115430292817,0.0298205044244,0.0377344425314,0.044270934517,0.0282452047918,0.0437912031573
1999-04-30,0.6598,0.0063,0.964039785769,1,0.008,1.22737035901,1,0.0111,1.71111453677,1,0.0055,0.840593000153,1,0.0175,2.72458352795,1,0.0243,3.82376081825,1,0.0316,5.03024514486,1,0.024,3.77477194086,1,0.0352,5.63560678834,1,0.0095942257302,0.012198992391,0.0169663985755,0.00837079691879,0.0268812745307,0.037524668165,0.0490781716899,0.0370527103178,0.0548253139455
1999-05-03,0.6614,0.0016,0.242497726584,1,0.0079,1.20887528692,1,0.0096,1.47284443081,1,0.0113,1.73819412398,1,0.0126,1.94204685573,1,0.02926,4.62872148575,1,0.0339,5.40239043825,1,0.0252,3.96101854763,1,0.044,7.12666018788,1,0.00242204175321,0.0120162674834,0.0146210341442,0.0172326033373,0.0192342977465,0.0452479119452,0.0526151295418,0.0388458212326,0.0688416884796
1999-05-04,0.6615,0.0001,0.0151194436045,1,0.0017,0.257653834495,1,0.008,1.22417750574,1,0.0128,1.97317712348,1,0.0112,1.72228202368,1,0.0302,4.78377950261,1,0.0311,4.93337563452,1,0.0232,3.63465455115,1,0.043,6.9523039612,1,0.000151183007318,0.00257322476053,0.0121674504907,0.019539623336,0.0170761886799,0.0467287981814,0.0481554450113,0.035701591293,0.0672127917225
1999-05-05,0.659,-0.0025,-0.377928949358,0,-0.0024,-0.362866646507,0,-0.0008,-0.121248863292,0,0.0072,1.10463332311,1,0.0095,1.46266358737,1,0.029,4.60317460317,1,0.0223,3.50243442752,1,0.0202,3.16217908579,1,0.045,7.32899022801,1,-0.0037864490525,-0.00363526604519,-0.00121322429197,0.010985768099,0.0145206983919,0.0450037151169,0.0344249474795,0.0311321181616,0.0707286063554
1999-05-06,0.6711,0.0121,1.83611532625,1,0.0096,1.45124716553,1,0.0097,1.46658602963,1,0.0176,2.69319051262,1,0.0251,3.88544891641,1,0.0476,7.6343223737,1,0.0324,5.0728041334,1,0.0328,5.13864953783,1,0.0534,8.644973288,1,0.0181946226617,0.0144081736092,0.0145593566165,0.0265756240999,0.0381186533816,0.0735693920441,0.0494832965967,0.0501097649022,0.0829152544623
1999-05-07,0.673,0.0019,0.283117270153,1,0.014,2.12443095599,1,0.0115,1.73847316704,1,0.0132,2.00060624432,1,0.0187,2.85801620052,1,0.0445,7.08035003978,1,0.0365,5.7344854674,1,0.0443,7.04628598696,1,0.0492,7.88714331517,1,0.00282717248053,0.0210217951422,0.0172353460897,0.0198085708502,0.028179367769,0.0684093016144,0.0557609116473,0.0680911342557,0.075915525471
1999-05-10,0.6692,-0.0038,-0.564635958395,0,-0.0019,-0.283117270153,0,0.0102,1.54779969651,1,0.0078,1.17931660115,1,0.0191,2.93800953699,1,0.0337,5.30291109363,1,0.0314,4.92317340859,1,0.0467,7.50200803213,1,0.0507,8.19725141471,1,-0.00566236053206,-0.00283518805152,0.0153594346102,0.011724168565,0.0289567719022,0.0516708784832,0.0480582145367,0.0723393407738,0.0787857772801
1999-05-11,0.666,-0.0032,-0.478182904961,0,-0.007,-1.04011887073,0,-0.0051,-0.759946356728,0,0.0045,0.680272108844,1,0.0173,2.66687220595,1,0.0312,4.91493383743,1,0.0327,5.16342965419,1,0.0472,7.6276664512,1,0.0453,7.29821169647,1,-0.00479329857228,-0.0104556591043,-0.0076284866238,0.00677968698538,0.0263193103214,0.0479796818881,0.050345427018,0.0735075518415,0.0704417971208
1999-05-12,0.6713,0.0053,0.795795795796,1,0.0021,0.313807531381,1,-0.0017,-0.252600297177,0,0.0123,1.86646433991,1,0.0195,2.99171525008,1,0.0348,5.46739984289,1,0.0428,6.80986475736,1,0.0507,8.16951337415,1,0.0479,7.6836701957,1,0.00792646040432,0.00313316183204,-0.00252919870002,0.0184925964422,0.0294783645412,0.0532317129472,0.0658801029144,0.0785293789304,0.0740277636115
1999-05-13,0.6646,-0.0067,-0.99806345896,0,-0.0014,-0.21021021021,0,-0.0046,-0.687387925882,0,-0.0065,-0.968559082104,0,0.0111,1.69854628921,1,0.0303,4.77691943875,1,0.0353,5.60940727793,1,0.0394,6.30198336532,1,0.0405,6.48934465631,1,-0.0100307750242,-0.0021043146199,-0.00689761319218,-0.0097328012437,0.0168428228562,0.0466633272806,0.0545772653876,0.0611137573732,0.0628747439805
1999-05-14,0.6678,0.0032,0.481492627144,1,-0.0035,-0.521376433785,0,0.0018,0.27027027027,1,-0.0052,-0.772659732541,0,0.008,1.21248863292,1,0.0255,3.97010742644,1,0.0323,5.08261211644,1,0.047,7.57087628866,1,0.0488,7.88368336026,1,0.00480337158906,-0.00522740343515,0.00269905696916,-0.00775660213517,0.0120519687151,0.0389332432458,0.04957663688,0.0729797586405,0.075883454825
1999-05-17,0.6631,-0.0047,-0.703803533992,0,-0.0015,-0.225699668974,0,-0.0082,-1.22151050201,0,-0.0061,-0.911536162582,0,0.0017,0.257030541276,1,0.0143,2.20406905055,1,0.03096,4.89764925491,1,0.0356,5.67330677291,1,0.0438,7.07250121104,1,-0.00706291913473,-0.00225954754567,-0.0122903225699,-0.00915716073785,0.00256700782713,0.0218013055736,0.0478149197723,0.0551821373689,0.0683360004308
1999-05-18,0.6738,0.0107,1.61363293621,1,0.006,0.898472596586,1,0.0092,1.38429130304,1,0.0078,1.17117117117,1,0.0123,1.85941043084,1,0.0235,3.61371674612,1,0.0425,6.73214002851,1,0.046,7.32717425932,1,0.0583,9.47197400487,1,0.0160075225976,0.0089446034629,0.013747975052,0.0116436604321,0.0184233474174,0.0354995360973,0.0651521455989,0.0707116865646,0.0904983853479
1999-05-19,0.6628,-0.011,-1.63253190858,0,-0.0003,-0.0452420449404,0,-0.005,-0.748727163822,0,-0.0085,-1.26619991062,0,0.0038,0.576631259484,1,0.0133,2.04772902232,1,0.0328,5.20634920635,1,0.0312,4.93983533882,1,0.0512,8.37148463048,1,-0.01646004542,-0.000452522822414,-0.00751544195715,-0.0127428453923,0.0057497510499,0.0202704494418,0.0507534661668,0.0482170031709,0.0803948114975
1999-05-20,0.66,-0.0028,-0.422450211225,0,-0.0138,-2.04808548531,0,-0.0031,-0.467501131051,0,-0.0046,-0.69214565152,0,-0.0111,-1.65400089405,0,0.014,2.16718266254,1,0.0365,5.85404971933,1,0.0257,4.05171054706,1,0.0502,8.23220728108,1,-0.00423345053194,-0.020693495952,-0.00468597335435,-0.00694552090002,-0.0166783221437,0.0214403312379,0.0568910699004,0.0397178063806,0.0791088004663
1999-05-21,0.6626,0.0026,0.393939393939,1,-0.0002,-0.0301750150875,0,-0.0112,-1.66221430692,0,-0.0052,-0.778676250374,0,-0.0104,-1.54531946508,0,0.0083,1.26853125478,1,0.0341,5.42561654733,1,0.0257,4.03517035641,1,0.0524,8.58734841036,1,0.00393165484532,-0.000301795686612,-0.0167618411067,-0.00781723764376,-0.0155738397789,0.0126055279901,0.0528354618355,0.0395588324885,0.0823847175832
1999-05-24,0.6566,-0.006,-0.905523694537,0,-0.0034,-0.515151515152,0,-0.0062,-0.935425467713,0,-0.0065,-0.980244307043,0,-0.0126,-1.88284518828,0,0.0065,0.999846177511,1,0.0211,3.32022029898,1,0.0217,3.41786108049,1,0.0463,7.58643290185,1,-0.0090964847983,-0.00516482995298,-0.00939828048492,-0.00985080330733,-0.0190079640452,0.00994880785707,0.032662914438,0.0336074988911,0.073124365517
1999-05-25,0.6595,0.0029,0.441669204995,1,-0.0031,-0.467853908844,0,-0.0005,-0.0757575757576,0,-0.0143,-2.12229148115,0,-0.0065,-0.975975975976,0,0.0108,1.66486819793,1,0.0247,3.89098928796,1,0.0259,4.08775252525,1,0.0494,8.09703327323,1,0.00440696708988,-0.00468951770843,-0.000757862863102,-0.0214513588151,-0.00980769838302,0.0165116119384,0.0381719835051,0.0400641316572,0.0778590939996
1999-05-26,0.6488,-0.0107,-1.62244124337,0,-0.0078,-1.18793786171,0,-0.0138,-2.08270449743,0,-0.014,-2.11225105613,0,-0.0225,-3.35170564576,0,-0.003,-0.460263884627,0,0.0123,1.93244304792,1,0.0221,3.52640816978,1,0.0349,5.68496497801,1,-0.0163574693562,-0.0119505022663,-0.0210469870646,-0.0213487827512,-0.0340916281435,-0.00461326360226,0.0191400848037,0.0346565455706,0.0552924543678
1999-05-27,0.651,0.0022,0.339087546239,1,-0.0085,-1.28885519333,0,-0.0056,-0.852878464819,0,-0.009,-1.36363636364,0,-0.0136,-2.04634366536,0,-0.0025,-0.382555470543,0,0.0167,2.63282358505,1,0.0258,4.12667946257,1,0.0372,6.06060606061,1,0.00338513940737,-0.0129723299488,-0.00856536285892,-0.0137301928119,-0.0206757137119,-0.00383289085571,0.0259876135687,0.0404380436612,0.0588405000229
1999-05-28,0.6526,0.0016,0.245775729647,1,0.0038,0.585696670777,1,-0.0069,-1.04624715694,0,-0.01,-1.50920615756,0,-0.0152,-2.27613057802,0,-0.0072,-1.09123976963,0,0.0103,1.60361201931,1,0.0244,3.8841133397,1,0.0284,4.54982377443,1,0.00245474195065,0.00583988135802,-0.0105175879981,-0.0152071057066,-0.0230243433503,-0.0109723746353,0.0159088998955,0.0381057970547,0.0444935543225
1999-06-01,0.6458,-0.0068,-1.04198590254,0,-0.0052,-0.798771121352,0,-0.003,-0.462392108508,0,-0.0108,-1.64483703929,0,-0.0173,-2.6089579249,0,-0.0156,-2.3586332023,0,-0.003,-0.462392108508,0,0.0183,2.91633466135,1,0.0257,4.14449282374,1,-0.010474525835,-0.00801978388439,-0.00463464447703,-0.0165851467433,-0.0264359500506,-0.0238689422235,-0.00463464447703,0.0287461873182,0.0406091029683
1999-06-02,0.6442,-0.0016,-0.247754722824,0,-0.0084,-1.28715905608,0,-0.0068,-1.044546851,0,-0.0153,-2.31993934799,0,-0.0296,-4.39299495399,0,-0.0173,-2.61526832955,0,-0.0061,-0.938028602184,0,0.0138,2.18908629442,1,0.0127,2.01108471892,1,-0.00248062142708,-0.0129551472621,-0.0105004053115,-0.0234727352603,-0.0449240940754,-0.0265007466579,-0.00942455797801,0.0216546983534,0.0199112951066
1999-06-03,0.642,-0.0022,-0.341508848184,0,-0.0038,-0.588417466708,0,-0.0106,-1.6242721422,0,-0.0068,-1.04808877928,0,-0.0208,-3.1382015691,0,-0.017,-2.57966616085,0,-0.0075,-1.15473441109,0,0.0053,0.832417150935,1,0.0077,1.21393662305,1,-0.00342093320714,-0.00590155463421,-0.0163760804693,-0.0105361991112,-0.0318849818624,-0.0261352308125,-0.0116145324207,0.00828971666698,0.0120662750501
1999-06-04,0.6503,0.0083,1.29283489097,1,0.0061,0.946910897237,1,0.0045,0.696810157944,1,-0.0007,-0.10752688172,0,-0.0097,-1.4696969697,0,-0.0208,-3.09938906273,0,0.0043,0.665634674923,1,0.0116,1.81618913418,1,0.016,2.52246571023,1,0.0128454911851,0.00942455797801,0.00694393655093,-0.00107584733346,-0.0148060401454,-0.0314843622891,0.0066342910925,0.0179989343076,0.0249117662353
1999-06-07,0.6571,0.0068,1.04567122866,1,0.0151,2.35202492212,1,0.0129,2.00248370071,1,0.0045,0.68954949433,1,-0.0055,-0.830063386659,0,-0.0159,-2.36255572065,0,0.0028,0.427938254623,1,0.0206,3.23644933229,1,0.0184,2.88085173008,1,0.0104024190287,0.0232479102139,0.0198269770067,0.0068718297446,-0.00833527596197,-0.0239091157409,0.00427025202813,0.0318517959064,0.0284013533363
1999-06-08,0.659,0.0019,0.289149292345,1,0.0087,1.33784407197,1,0.017,2.64797507788,1,0.0132,2.0439764633,1,0.0024,0.365519342065,1,-0.0102,-1.52420800956,0,0.0089,1.36902015075,1,0.0212,3.32392599561,1,0.0234,3.68156073002,1,0.00288732059869,0.0132897396274,0.0261352308125,0.0202336761783,0.00364852943501,-0.0153594346102,0.0135973372921,0.0326987799265,0.0361540998399
1999-06-09,0.6573,-0.0017,-0.257966616085,0,0.0002,0.0304367676153,1,0.007,1.0764262648,1,0.0131,2.03352995964,1,-0.0022,-0.333586050038,0,-0.0087,-1.30630630631,0,0.0086,1.32572837984,1,0.024,3.78967314069,1,0.026,4.1184856645,1,-0.00258299923298,0.000304321365708,0.0107067403944,0.0201312983724,-0.00334143688784,-0.0131491352709,0.0131701750505,0.0371962917471,0.040359349896
1999-06-10,0.659,0.0017,0.25863380496,1,0.0,0.0,0,0.0019,0.289149292345,1,0.017,2.64797507788,1,0.0102,1.57213316893,1,-0.0123,-1.83226575302,0,0.0072,1.10463332311,1,0.0305,4.85282418457,1,0.0274,4.33818872704,1,0.00258299923298,0.0,0.00288732059869,0.0261352308125,0.0155990317013,-0.0184925964422,0.010985768099,0.0473875064722,0.042467252121
1999-06-11,0.6635,0.0045,0.682852807284,1,0.0062,0.943252700441,1,0.0045,0.682852807284,1,0.0132,2.02983238505,1,0.0125,1.92012288786,1,-0.0011,-0.165513090581,0,0.01,1.53022188217,1,0.0342,5.434609884,1,0.029,4.57052797478,1,0.00680531926975,0.00938831850273,0.00680531926975,0.0200950588972,0.0190192115637,-0.00165650214823,0.015186320708,0.0529207632394,0.0446915666178
1999-06-14,0.6605,-0.003,-0.452147701583,0,0.0015,0.227617602428,1,0.0032,0.486840103454,1,0.0034,0.51742504946,1,0.0079,1.2105424456,1,-0.0073,-1.09314165918,0,0.0007,0.10609275538,1,0.025,3.93391030685,1,0.0216,3.38081076851,1,-0.00453172980988,0.00227358945987,0.00485658869285,0.00516091005856,0.0120327398032,-0.0109916035472,0.0010603651679,0.0385850333329,0.0332491763541
1999-06-15,0.6595,-0.001,-0.151400454201,0,-0.004,-0.60286360211,0,0.0005,0.0758725341426,1,0.0005,0.0758725341426,1,0.0137,2.12139981418,1,-0.0036,-0.542904539285,0,-0.0019,-0.287269428485,0,0.02736,4.3281551555,1,0.0211,3.30513784461,1,-0.00151515180501,-0.00604688161489,0.000758437654862,0.000758437654862,0.0209921138332,-0.00544383621745,-0.00287682839032,0.0423710835549,0.0325169260218
1999-06-16,0.6579,-0.0016,-0.242608036391,0,-0.0026,-0.393641180924,0,-0.0056,-0.844009042954,0,0.0006,0.0912825193975,1,0.0137,2.12666873642,1,-0.0159,-2.35975066785,0,-0.0036,-0.544217687075,0,0.0266,4.21352764137,1,0.0186,2.90943219146,1,-0.00242902806542,-0.00394417987043,-0.00847590968031,0.000912408822422,0.0210437071949,-0.0238803868805,-0.00545703946306,0.0412717587184,0.0286791163193
1999-06-17,0.6593,0.0014,0.212798297614,1,-0.0002,-0.0303260045489,0,-0.0012,-0.181680545042,0,0.0003,0.0455235204856,1,0.0173,2.69470404984,1,-0.0035,-0.528062764031,0,0.0003,0.0455235204856,1,0.0293,4.65079365079,1,0.0272,4.30311659548,1,0.0021257220273,-0.000303306038115,-0.00181845784313,0.000455131616747,0.0265903624293,-0.00529461943315,0.000455131616747,0.0454588467337,0.042131056641
1999-06-18,0.6533,-0.006,-0.910056120127,0,-0.0046,-0.699194406445,0,-0.0062,-0.940106141016,0,-0.0102,-1.53730218538,0,0.003,0.461325542058,1,-0.0067,-1.01515151515,0,-0.0178,-2.65236179407,0,0.0298,4.77947072975,1,0.02195,3.47667696207,1,-0.00914222427255,-0.00701650224525,-0.00944553031066,-0.0154924119256,0.0046026469716,-0.0102033931738,-0.0268817153175,0.0466876767266,0.034176057962
1999-06-21,0.6533,0.0,0.0,0,-0.006,-0.910056120127,0,-0.0046,-0.699194406445,0,-0.0072,-1.09008327025,0,-0.0038,-0.57829858469,0,-0.0093,-1.40356172653,0,-0.0197,-2.92719167905,0,0.0248,3.94590294352,1,0.0227,3.59974627339,1,0.0,-0.00914222427255,-0.00701650224525,-0.0109606821157,-0.00579977205712,-0.0141350480191,-0.029708887798,0.0387004138164,0.0353646947357
1999-06-22,0.6508,-0.0025,-0.382672585336,0,-0.0025,-0.382672585336,0,-0.0085,-1.28924617018,0,-0.0087,-1.31918119788,0,-0.0082,-1.24430955994,0,-0.0058,-0.883338409991,0,-0.0184,-2.74955170353,0,0.0153,2.40755310779,1,0.0245,3.91186332429,1,-0.00383406650182,-0.00383406650182,-0.0129762907744,-0.0132795968125,-0.0125211591576,-0.00887262972261,-0.0278805937678,0.0237902847154,0.0383728858135
1999-06-23,0.656,0.0052,0.79901659496,1,0.0027,0.413286392163,1,0.0027,0.413286392163,1,-0.0019,-0.288797689619,0,-0.0013,-0.197778792028,0,-0.0035,-0.530705079606,0,-0.01,-1.5015015015,0,0.0212,3.33963453056,1,0.0274,4.3588927776,1,0.00795841359921,0.00412434709738,0.00412434709738,-0.00289215514786,-0.00197974632544,-0.00532118321328,-0.0151288815963,0.0328508002918,0.0426656645806
1999-06-24,0.6583,0.0023,0.350609756098,1,0.0075,1.15242778119,1,0.005,0.765345170672,1,-0.001,-0.151676020021,0,-0.0007,-0.1062215478,0,0.0095,1.46424167694,1,-0.013,-1.93654103977,0,0.0218,3.42498036135,1,0.0268,4.24386381631,1,0.00349996552974,0.0114583791289,0.00762431262713,-0.00151791164542,-0.00106278002868,0.0145362516726,-0.0195553764709,0.0336763364764,0.0415628126833
1999-06-25,0.6618,0.0035,0.531672489746,1,0.0058,0.884146341463,1,0.011,1.69022741242,1,0.0085,1.30108679014,1,-0.0017,-0.256217030897,0,0.0108,1.65898617512,1,-0.0028,-0.421306048751,0,0.0275,4.33548793946,1,0.0244,3.82805145905,1,0.00530264101368,0.00880260654342,0.0167610201426,0.0129269536408,-0.00256545828475,0.0164537532789,-0.00422196043298,0.0424413668477,0.0375659935043
1999-06-28,0.6605,-0.0013,-0.196433967966,0,0.0022,0.334194136412,1,0.0045,0.685975609756,1,0.0072,1.10209704577,1,0.0,0.0,0,0.0079,1.2105424456,1,-0.0073,-1.09314165918,0,0.0182,2.83356686906,1,0.0207,3.23538605814,1,-0.00196627152513,0.00333636948855,0.00683633501829,0.0109606821157,0.0,0.0120327398032,-0.0109916035472,0.0279416396986,0.031841496447
1999-06-29,0.6582,-0.0023,-0.348221044663,0,-0.0036,-0.543970988214,0,-0.0001,-0.0151906425642,0,0.0074,1.13706207744,1,-0.0013,-0.197119029568,0,0.0124,1.92009910189,1,-0.0049,-0.738953400694,0,0.0094,1.44882860666,1,0.0195,3.05307656177,1,-0.00348828745314,-0.00545455897827,-0.000151917964591,0.0113064611644,-0.00197313564813,0.0190189781851,-0.00741697186558,0.014384333708,0.0300739759417
1999-06-30,0.6596,0.0014,0.212701306594,1,-0.0009,-0.136260408781,0,-0.0022,-0.33242671502,0,0.0036,0.548780487805,1,0.0017,0.258397932817,1,0.0154,2.39056193729,1,-0.0142,-2.10745028198,0,0.0093,1.43010918038,1,0.0088,1.35218192993,1,0.0021247541762,-0.00136353327694,-0.00332980480207,0.00547280174135,0.00258064659349,0.0236243537883,-0.021299740287,0.0141997958103,0.0134312153406
1999-07-01,0.6686,0.009,1.3644633111,1,0.0104,1.58006684898,1,0.0081,1.22634367903,1,0.0103,1.56463618411,1,0.0093,1.4105869862,1,0.0266,4.14330218069,1,0.0058,0.875075437538,1,0.0191,2.94072363356,1,0.0161,2.46743295019,1,0.0135523833006,0.0156771374768,0.0121888500236,0.0155252195122,0.0140073078667,0.040597670296,0.00871268843359,0.0289831378753,0.0243748347891
1999-07-02,0.667,-0.0016,-0.239306012564,0,0.0074,1.12189205579,1,0.0088,1.33697964145,1,0.0052,0.785735871865,1,0.0137,2.09704576764,1,0.0167,2.56804551745,1,0.007,1.06060606061,1,0.021,3.25077399381,1,0.0195,3.01158301158,1,-0.00239592807037,0.0111564552302,0.0132812094064,0.00782665042811,0.0207536040689,0.0253562510405,0.0105502108952,0.031990542133,0.0296712523419
1999-07-06,0.6707,0.0037,0.554722638681,1,0.0021,0.31408914149,1,0.0111,1.68283808369,1,0.0102,1.54428463285,1,0.0174,2.66340119394,1,0.0136,2.06970019784,1,0.0081,1.22245698762,1,0.0164,2.50649549136,1,0.0257,3.98449612403,1,0.00553189719007,0.00313596911969,0.0166883524202,0.0153248191433,0.026285501259,0.0204857292019,0.0121504532399,0.02475598123,0.0390716263099
1999-07-07,0.6625,-0.0082,-1.22260325034,0,-0.0045,-0.674662668666,0,-0.0061,-0.912354172899,0,0.0043,0.653296870252,1,0.0117,1.79778733866,1,0.0035,0.531107738998,1,0.0059,0.898568382577,1,0.0124,1.90739886171,1,0.0165,2.55417956656,1,-0.0123013852453,-0.00676948805525,-0.00916541612562,0.00651172135114,0.0178181825155,0.00529702335787,0.00894555279289,0.01889436065,0.0252210540778
1999-07-08,0.6687,0.0062,0.935849056604,1,-0.002,-0.298195914716,0,0.0017,0.254872563718,1,0.0091,1.37962401455,1,0.0127,1.93597560976,1,0.0114,1.73436786855,1,0.0092,1.39499620925,1,0.02,3.08308925543,1,0.0228,3.52995819786,1,0.00931497119956,-0.00298641404576,0.00254548314431,0.0137019383745,0.0191747401158,0.0171949937904,0.0138535569026,0.0303651688409,0.0346908360215
1999-07-09,0.6635,-0.0052,-0.777628233887,0,0.001,0.150943396226,1,-0.0072,-1.07350529298,0,-0.0051,-0.762787915046,0,0.0052,0.789913413337,1,0.0045,0.682852807284,1,0.0147,2.26572133169,1,0.0117,1.79502915005,1,0.0216,3.36501012619,1,-0.00780667528767,0.00150829591188,-0.0107930893334,-0.00765712021374,0.00786809929843,0.00680531926975,0.0224043509711,0.0177910873688,0.0330963254545
1999-07-12,0.6659,0.0024,0.361718161266,1,-0.0028,-0.41872289517,0,0.0034,0.51320754717,1,-0.0011,-0.164917541229,0,0.0041,0.619522514355,1,0.0024,0.361718161266,1,0.0149,2.28878648233,1,0.0124,1.89747513389,1,0.0306,4.81662206831,1,0.00361065534431,-0.00419601994336,0.0051189512562,-0.00165053679905,0.00617611362906,0.00361065534431,0.022629866908,0.0187969760523,0.0470421808441
1999-07-13,0.6636,-0.0023,-0.345397206788,0,0.0001,0.0150715900527,1,-0.0051,-0.762673844773,0,-0.0071,-1.05859549724,0,0.0031,0.469341408024,1,0.0031,0.469341408024,1,0.011,1.68556543059,1,0.0038,0.575932100637,1,0.0278,4.37244416483,1,-0.00345995080029,0.000150704544027,-0.00765597074364,-0.0106423847894,0.00468243435391,0.00468243435391,0.0167151741571,0.00574279952181,0.0427955098396
1999-07-14,0.6605,-0.0031,-0.46714888487,0,-0.0054,-0.810932572458,0,-0.003,-0.452147701583,0,-0.002,-0.301886792453,0,0.0023,0.349437860833,1,0.001,0.151630022745,1,0.0147,2.27624651595,1,-0.0009,-0.13607499244,0,0.0243,3.8195535995,1,-0.00468243435391,-0.0081423851542,-0.00453172980988,-0.003023433898,0.00348828745314,0.00151515180501,0.0225072656382,-0.00136167658531,0.0374841446473
