Date,USD,RD1_USD,RD_P1_USD,RD_B1_USD,RD3_USD,RD_P3_USD,RD_B3_USD,RD5_USD,RD_P5_USD,RD_B5_USD
2003-10-27,5.125,-0.0225,-0.437105390966,0,0.045,0.885826771654,1,0.21,4.27263479145,1
2003-10-28,5.15,0.025,0.487804878049,1,0.005,0.0971817298348,1,0.15,3.0,1
2003-10-29,5.0925,-0.0575,-1.11650485437,0,-0.055,-1.06847984458,0,0.0125,0.246062992126,1
2003-10-30,5.185,0.0925,1.81639666176,1,0.06,1.17073170732,1,0.04,0.777453838678,1
2003-10-31,5.135,-0.05,-0.964320154291,0,-0.015,-0.291262135922,0,-0.0125,-0.242836328315,0
2003-11-03,5.06,-0.075,-1.4605647517,0,-0.0325,-0.638193421699,0,-0.065,-1.26829268293,0
2003-11-04,4.9325,-0.1275,-2.51976284585,0,-0.2525,-4.86981677917,0,-0.2175,-4.22330097087,0
2003-11-05,5.0075,0.075,1.52052711607,1,-0.1275,-2.4829600779,0,-0.085,-1.66912125675,0
2003-11-06,4.955,-0.0525,-1.04842735896,0,-0.105,-2.07509881423,0,-0.23,-4.43587270974,0
2003-11-07,4.965,0.01,0.201816347124,1,0.0325,0.658895083629,1,-0.17,-3.3106134372,0
2003-11-10,5.03,0.065,1.30916414904,1,0.0225,0.449326010984,1,-0.03,-0.592885375494,0
2003-11-11,5.06,0.03,0.596421471173,1,0.105,2.1190716448,1,0.1275,2.58489609731,1
2003-11-12,5.075,0.015,0.296442687747,1,0.11,2.21550855992,1,0.0675,1.34797803295,1
2003-11-13,5.32,0.245,4.8275862069,1,0.29,5.76540755467,1,0.365,7.36629667003,1
2003-11-14,5.3,-0.02,-0.375939849624,0,0.24,4.74308300395,1,0.335,6.7472306143,1
2003-11-17,5.385,0.085,1.60377358491,1,0.31,6.10837438424,1,0.355,7.05765407555,1
2003-11-18,5.205,-0.18,-3.3426183844,0,-0.115,-2.16165413534,0,0.145,2.86561264822,1
2003-11-19,5.32,0.115,2.20941402498,1,0.02,0.377358490566,1,0.245,4.8275862069,1
2003-11-20,5.265,-0.055,-1.03383458647,0,-0.12,-2.22841225627,0,-0.055,-1.03383458647,0
2003-11-21,5.235,-0.03,-0.569800569801,0,0.03,0.576368876081,1,-0.065,-1.22641509434,0
2003-11-24,5.24,0.005,0.0955109837631,1,-0.08,-1.5037593985,0,-0.145,-2.69266480966,0
2003-11-25,5.21,-0.03,-0.572519083969,0,-0.055,-1.04463437797,0,0.005,0.0960614793468,1
2003-11-26,5.3,0.09,1.72744721689,1,0.065,1.24164278892,1,-0.02,-0.375939849624,0
2003-11-28,5.35,0.05,0.943396226415,1,0.11,2.09923664122,1,0.085,1.61443494777,1
2003-12-01,5.36,0.01,0.18691588785,1,0.15,2.87907869482,1,0.125,2.38777459408,1
2003-12-02,5.46,0.1,1.86567164179,1,0.16,3.01886792453,1,0.22,4.19847328244,1
2003-12-03,5.47,0.01,0.18315018315,1,0.12,2.24299065421,1,0.26,4.99040307102,1
2003-12-04,5.44,-0.03,-0.54844606947,0,0.08,1.49253731343,1,0.14,2.64150943396,1
2003-12-05,5.415,-0.025,-0.459558823529,0,-0.045,-0.824175824176,0,0.065,1.21495327103,1
2003-12-08,5.505,0.09,1.6620498615,1,0.035,0.639853747715,1,0.145,2.7052238806,1
2003-12-09,5.54,0.035,0.63578564941,1,0.1,1.83823529412,1,0.08,1.4652014652,1
2003-12-10,5.605,0.065,1.17328519856,1,0.19,3.50877192982,1,0.135,2.46800731261,1
2003-12-11,5.54,-0.065,-1.15967885816,0,0.035,0.63578564941,1,0.1,1.83823529412,1
2003-12-12,5.62,0.08,1.4440433213,1,0.08,1.4440433213,1,0.205,3.78578024007,1
2003-12-15,5.555,-0.065,-1.15658362989,0,-0.05,-0.892060660125,0,0.05,0.908265213442,1
2003-12-16,5.66,0.105,1.8901890189,1,0.12,2.16606498195,1,0.12,2.16606498195,1
2003-12-17,5.63,-0.03,-0.530035335689,0,0.01,0.17793594306,1,0.025,0.446030330062,1
2003-12-18,5.7,0.07,1.243339254,1,0.145,2.6102610261,1,0.16,2.8880866426,1
2003-12-19,5.665,-0.035,-0.614035087719,0,0.005,0.0883392226148,1,0.045,0.800711743772,1
2003-12-22,5.725,0.06,1.05913503972,1,0.095,1.68738898757,1,0.17,3.0603060306,1
2003-12-23,5.685,-0.04,-0.698689956332,0,-0.015,-0.263157894737,0,0.025,0.441696113074,1
2003-12-24,5.72,0.035,0.615655233069,1,0.055,0.970873786408,1,0.09,1.59857904085,1
2003-12-26,5.776,0.056,0.979020979021,1,0.051,0.890829694323,1,0.076,1.33333333333,1
2003-12-29,5.86,0.084,1.45429362881,1,0.175,3.07827616535,1,0.195,3.44218887908,1
2003-12-30,5.91,0.05,0.853242320819,1,0.19,3.32167832168,1,0.185,3.23144104803,1
2003-12-31,5.965,0.055,0.93062605753,1,0.189,3.27216066482,1,0.28,4.92524186456,1
2004-01-02,5.985,0.02,0.335289186924,1,0.125,2.13310580205,1,0.265,4.63286713287,1
2004-01-05,5.975,-0.01,-0.167084377611,0,0.065,1.09983079526,1,0.199,3.44529085873,1
2004-01-06,6.28,0.305,5.10460251046,1,0.315,5.28080469405,1,0.42,7.16723549488,1
2004-01-07,6.215,-0.065,-1.03503184713,0,0.23,3.84294068505,1,0.305,5.16074450085,1
2004-01-08,6.2,-0.015,-0.241351568785,0,0.225,3.76569037657,1,0.235,3.93964794635,1
2004-01-09,6.245,0.045,0.725806451613,1,-0.035,-0.557324840764,0,0.26,4.34419381788,1
2004-01-12,6.65,0.405,6.48518815052,1,0.435,6.99919549477,1,0.675,11.2970711297,1
2004-01-13,6.615,-0.035,-0.526315789474,0,0.415,6.6935483871,1,0.335,5.33439490446,1
2004-01-14,6.545,-0.07,-1.0582010582,0,0.3,4.80384307446,1,0.33,5.30973451327,1
2004-01-15,6.315,-0.23,-3.5141329259,0,-0.335,-5.03759398496,0,0.115,1.85483870968,1
2004-01-16,6.205,-0.11,-1.74188440222,0,-0.41,-6.19803476946,0,-0.04,-0.640512409928,0
2004-01-20,6.39,0.185,2.98146655923,1,-0.155,-2.36822001528,0,-0.26,-3.90977443609,0
2004-01-21,6.3,-0.09,-1.40845070423,0,-0.015,-0.237529691211,0,-0.315,-4.7619047619,0
2004-01-22,6.26,-0.04,-0.634920634921,0,0.055,0.88638195004,1,-0.285,-4.35446906035,0
2004-01-23,6.345,0.085,1.35782747604,1,-0.045,-0.704225352113,0,0.03,0.475059382423,1
2004-01-26,6.245,-0.1,-1.57604412924,0,-0.055,-0.873015873016,0,0.04,0.644641418211,1
2004-01-27,6.24,-0.005,-0.080064051241,0,-0.02,-0.319488817891,0,-0.15,-2.34741784038,0
2004-01-28,6.54,0.3,4.80769230769,1,0.195,3.07328605201,1,0.24,3.80952380952,1
2004-01-29,6.535,-0.005,-0.0764525993884,0,0.29,4.64371497198,1,0.275,4.39297124601,1
2004-01-30,6.225,-0.31,-4.74368783474,0,-0.015,-0.240384615385,0,-0.12,-1.89125295508,0
2004-02-02,6.205,-0.02,-0.321285140562,0,-0.335,-5.12232415902,0,-0.04,-0.640512409928,0
2004-02-03,6.175,-0.03,-0.483481063658,0,-0.36,-5.50879877582,0,-0.065,-1.04166666667,0
2004-02-04,6.08,-0.095,-1.53846153846,0,-0.145,-2.32931726908,0,-0.46,-7.03363914373,0
2004-02-05,6.14,0.06,0.986842105263,1,-0.065,-1.04754230459,0,-0.395,-6.04437643458,0
2004-02-06,6.095,-0.045,-0.732899022801,0,-0.08,-1.2955465587,0,-0.13,-2.08835341365,0
2004-02-09,6.345,0.25,4.10172272354,1,0.265,4.35855263158,1,0.14,2.25624496374,1
2004-02-10,6.435,0.09,1.41843971631,1,0.295,4.80456026059,1,0.26,4.21052631579,1
2004-02-11,6.285,-0.15,-2.331002331,0,0.19,3.11730926989,1,0.205,3.37171052632,1
2004-02-12,6.54,0.255,4.05727923628,1,0.195,3.07328605201,1,0.4,6.51465798046,1
2004-02-13,6.5625,0.0225,0.344036697248,1,0.1275,1.98135198135,1,0.4675,7.67022149303,1
2004-02-17,6.64,0.0775,1.18095238095,1,0.355,5.64836913286,1,0.295,4.64933018125,1
2004-02-18,6.82,0.18,2.71084337349,1,0.28,4.28134556575,1,0.385,5.98290598291,1
2004-02-19,6.6175,-0.2025,-2.96920821114,0,0.055,0.838095238095,1,0.3325,5.29037390613,1
2004-02-20,6.6075,-0.01,-0.15111446921,0,-0.0325,-0.489457831325,0,0.0675,1.03211009174,1
2004-02-23,6.49,-0.1175,-1.77828225501,0,-0.33,-4.83870967742,0,-0.0725,-1.10476190476,0
2004-02-24,6.5375,0.0475,0.731895223421,1,-0.08,-1.20891575368,0,-0.1025,-1.5436746988,0
2004-02-25,6.7575,0.22,3.36520076482,1,0.15,2.27014755959,1,-0.0625,-0.91642228739,0
2004-02-26,6.3625,-0.395,-5.84535701073,0,-0.1275,-1.96456086287,0,-0.255,-3.85341896487,0
2004-02-27,6.58,0.2175,3.4184675835,1,0.0425,0.650095602294,1,-0.0275,-0.416193719258,0
2004-03-01,6.73,0.15,2.27963525836,1,-0.0275,-0.406955234924,0,0.24,3.69799691834,1
2004-03-02,6.86,0.13,1.93164933135,1,0.4975,7.81925343811,1,0.3225,4.93307839388,1
2004-03-03,6.595,-0.265,-3.86297376093,0,0.015,0.227963525836,1,-0.1625,-2.4047354791,0
2004-03-04,6.82,0.225,3.41167551175,1,0.09,1.33729569094,1,0.4575,7.1905697446,1
2004-03-05,6.795,-0.025,-0.366568914956,0,-0.065,-0.947521865889,0,0.215,3.26747720365,1
2004-03-08,6.92,0.125,1.8395879323,1,0.325,4.9279757392,1,0.19,2.82317979198,1
2004-03-09,6.92,0.0,0.0,0,0.1,1.46627565982,1,0.06,0.874635568513,1
2004-03-10,7.17,0.25,3.61271676301,1,0.375,5.51876379691,1,0.575,8.71872630781,1
2004-03-11,7.095,-0.075,-1.0460251046,0,0.175,2.5289017341,1,0.275,4.03225806452,1
2004-03-12,7.205,0.11,1.5503875969,1,0.285,4.11849710983,1,0.41,6.03384841795,1
2004-03-15,7.105,-0.1,-1.38792505205,0,-0.065,-0.906555090656,0,0.185,2.67341040462,1
2004-03-16,7.155,0.05,0.703729767769,1,0.06,0.845665961945,1,0.235,3.39595375723,1
2004-03-17,7.155,0.0,0.0,0,-0.05,-0.693962526024,0,-0.015,-0.20920502092,0
2004-03-18,7.235,0.08,1.11809923131,1,0.13,1.8296973962,1,0.14,1.97322057787,1
2004-03-19,7.425,0.19,2.62612301313,1,0.27,3.77358490566,1,0.22,3.0534351145,1
2004-03-22,7.65,0.225,3.0303030303,1,0.495,6.91823899371,1,0.545,7.67065446868,1
2004-03-23,7.54,-0.11,-1.43790849673,0,0.305,4.21561852108,1,0.385,5.38085255066,1
2004-03-24,7.675,0.135,1.79045092838,1,0.25,3.367003367,1,0.52,7.26764500349,1
2004-03-25,7.54,-0.135,-1.75895765472,0,-0.11,-1.43790849673,0,0.305,4.21561852108,1
2004-03-26,7.49,-0.05,-0.663129973475,0,-0.05,-0.663129973475,0,0.065,0.875420875421,1
2004-03-29,7.67,0.18,2.40320427236,1,-0.005,-0.0651465798046,0,0.02,0.261437908497,1
2004-03-30,7.61,-0.06,-0.782268578879,0,0.07,0.928381962865,1,0.07,0.928381962865,1
2004-03-31,7.825,0.215,2.82522996058,1,0.335,4.47263017356,1,0.15,1.95439739414,1
2004-04-01,7.94,0.115,1.4696485623,1,0.27,3.52020860495,1,0.4,5.3050397878,1
2004-04-02,8.29,0.35,4.4080604534,1,0.68,8.93561103811,1,0.8,10.6809078772,1
2004-04-05,8.195,-0.095,-1.14595898673,0,0.37,4.72843450479,1,0.525,6.84485006519,1
2004-04-06,8.14,-0.055,-0.671140939597,0,0.2,2.51889168766,1,0.53,6.96452036794,1
2004-04-07,8.155,0.015,0.184275184275,1,-0.135,-1.62846803378,0,0.33,4.21725239617,1
2004-04-08,8.085,-0.07,-0.858369098712,0,-0.11,-1.34228187919,0,0.145,1.82619647355,1
2004-04-12,7.901,-0.184,-2.27581941868,0,-0.239,-2.93611793612,0,-0.389,-4.69240048251,0
2004-04-13,7.855,-0.046,-0.582204784205,0,-0.3,-3.67872470877,0,-0.34,-4.14887126297,0
2004-04-14,7.155,-0.7,-8.911521324,0,-0.93,-11.5027829314,0,-0.985,-12.1007371007,0
2004-04-15,6.86,-0.295,-4.12299091544,0,-1.041,-13.1755473991,0,-1.295,-15.8798283262,0
2004-04-16,7.115,0.255,3.71720116618,1,-0.74,-9.42075111394,0,-0.97,-11.9975262832,0
2004-04-19,7.275,0.16,2.24877020379,1,0.12,1.67714884696,1,-0.626,-7.92304771548,0
2004-04-20,7.035,-0.24,-3.29896907216,0,0.175,2.55102040816,1,-0.82,-10.4392106938,0
2004-04-21,6.42,-0.615,-8.74200426439,0,-0.695,-9.76809557273,0,-0.735,-10.2725366876,0
2004-04-22,6.14,-0.28,-4.36137071651,0,-1.135,-15.6013745704,0,-0.72,-10.4956268222,0
2004-04-23,6.19,0.05,0.814332247557,1,-0.845,-12.0113717129,0,-0.925,-13.0007027407,0
2004-04-26,6.225,0.035,0.565428109855,1,-0.195,-3.03738317757,0,-1.05,-14.4329896907,0
2004-04-27,6.275,0.05,0.803212851406,1,0.135,2.1986970684,1,-0.76,-10.803127221,0
2004-04-28,6.23,-0.045,-0.717131474104,0,0.04,0.64620355412,1,-0.19,-2.95950155763,0
2004-04-29,5.57,-0.66,-10.5939004815,0,-0.655,-10.5220883534,0,-0.57,-9.28338762215,0
2004-04-30,5.95,0.38,6.82226211849,1,-0.325,-5.17928286853,0,-0.24,-3.87722132472,0
2004-05-03,6.0625,0.1125,1.89075630252,1,-0.1675,-2.6886035313,0,-0.1625,-2.61044176707,0
2004-05-04,6.1,0.0375,0.618556701031,1,0.53,9.51526032316,1,-0.175,-2.78884462151,0
2004-05-05,6.085,-0.015,-0.245901639344,0,0.135,2.26890756303,1,-0.145,-2.32744783307,0
2004-05-06,6.03,-0.055,-0.903861955629,0,-0.0325,-0.536082474227,0,0.46,8.25852782765,1
2004-05-07,5.8,-0.23,-3.81426202322,0,-0.3,-4.91803278689,0,-0.15,-2.52100840336,0
2004-05-10,5.495,-0.305,-5.25862068966,0,-0.59,-9.69597370583,0,-0.5675,-9.36082474227,0
2004-05-11,5.67,0.175,3.1847133758,1,-0.36,-5.97014925373,0,-0.43,-7.04918032787,0
2004-05-12,5.635,-0.035,-0.617283950617,0,-0.165,-2.84482758621,0,-0.45,-7.39523418242,0
2004-05-13,5.55,-0.085,-1.50842945874,0,0.055,1.00090991811,1,-0.48,-7.96019900498,0
2004-05-14,5.56,0.01,0.18018018018,1,-0.11,-1.94003527337,0,-0.24,-4.13793103448,0
2004-05-17,5.81,0.25,4.4964028777,1,0.175,3.10559006211,1,0.315,5.73248407643,1
2004-05-18,5.74,-0.07,-1.20481927711,0,0.19,3.42342342342,1,0.07,1.23456790123,1
2004-05-19,5.72,-0.02,-0.348432055749,0,0.16,2.87769784173,1,0.085,1.50842945874,1
2004-05-20,5.835,0.115,2.01048951049,1,0.025,0.430292598967,1,0.285,5.13513513514,1
2004-05-21,5.86,0.025,0.428449014567,1,0.12,2.09059233449,1,0.3,5.39568345324,1
2004-05-24,5.835,-0.025,-0.42662116041,0,0.115,2.01048951049,1,0.025,0.430292598967,1
2004-05-25,6.03,0.195,3.34190231362,1,0.195,3.34190231362,1,0.29,5.05226480836,1
2004-05-26,6.11,0.08,1.32669983416,1,0.25,4.2662116041,1,0.39,6.81818181818,1
2004-05-27,6.07,-0.04,-0.654664484452,0,0.235,4.02742073693,1,0.235,4.02742073693,1
2004-05-28,6.165,0.095,1.56507413509,1,0.135,2.23880597015,1,0.305,5.204778157,1
2004-06-01,6.17,0.005,0.081103000811,1,0.06,0.981996726678,1,0.335,5.7412167952,1
2004-06-02,6.09,-0.08,-1.29659643436,0,0.02,0.329489291598,1,0.06,0.995024875622,1
2004-06-03,5.82,-0.27,-4.43349753695,0,-0.345,-5.59610705596,0,-0.29,-4.74631751227,0
2004-06-04,5.76,-0.06,-1.03092783505,0,-0.41,-6.64505672609,0,-0.31,-5.10708401977,0
2004-06-07,5.865,0.105,1.82291666667,1,-0.225,-3.69458128079,0,-0.3,-4.86618004866,0
2004-06-08,5.9,0.035,0.596760443308,1,0.08,1.37457044674,1,-0.27,-4.37601296596,0
2004-06-09,5.74,-0.16,-2.71186440678,0,-0.02,-0.347222222222,0,-0.35,-5.74712643678,0
2004-06-10,5.6575,-0.0825,-1.43728222997,0,-0.2075,-3.5379369139,0,-0.1625,-2.79209621993,0
2004-06-14,5.66,0.0025,0.0441891294742,1,-0.24,-4.06779661017,0,-0.1,-1.73611111111,0
2004-06-15,5.63,-0.03,-0.530035335689,0,-0.11,-1.91637630662,0,-0.235,-4.00682011935,0
2004-06-16,5.65,0.02,0.355239786856,1,-0.0075,-0.132567388422,0,-0.25,-4.23728813559,0
2004-06-17,5.755,0.105,1.85840707965,1,0.095,1.67844522968,1,0.015,0.261324041812,1
2004-06-18,5.95,0.195,3.38835794961,1,0.32,5.6838365897,1,0.2925,5.17012814848,1
2004-06-21,5.94,-0.01,-0.168067226891,0,0.29,5.13274336283,1,0.28,4.94699646643,1
2004-06-22,5.8,-0.14,-2.3569023569,0,0.045,0.781928757602,1,0.17,3.01953818828,1
2004-06-23,5.88,0.08,1.37931034483,1,-0.07,-1.17647058824,0,0.23,4.07079646018,1
2004-06-24,5.875,-0.005,-0.0850340136054,0,-0.065,-1.09427609428,0,0.12,2.08514335361,1
2004-06-25,6.15,0.275,4.68085106383,1,0.35,6.03448275862,1,0.2,3.36134453782,1
2004-06-28,6.1775,0.0275,0.447154471545,1,0.2975,5.05952380952,1,0.2375,3.99831649832,1
2004-06-29,5.89,-0.2875,-4.65398624039,0,0.015,0.255319148936,1,0.09,1.55172413793,1
2004-06-30,5.91,0.02,0.339558573854,1,-0.24,-3.90243902439,0,0.03,0.510204081633,1
2004-07-01,5.875,-0.035,-0.592216582064,0,-0.3025,-4.8968029138,0,0.0,0.0,0
2004-07-02,5.885,0.01,0.170212765957,1,-0.005,-0.0848896434635,0,-0.265,-4.30894308943,0
2004-07-06,6.025,0.14,2.37892948173,1,0.115,1.94585448393,1,-0.1525,-2.46863617968,0
2004-07-07,6.035,0.01,0.165975103734,1,0.16,2.72340425532,1,0.145,2.46179966044,1
2004-07-08,6.2,0.165,2.73405136703,1,0.315,5.3525913339,1,0.29,4.90693739425,1
2004-07-09,6.5,0.3,4.83870967742,1,0.475,7.88381742739,1,0.625,10.6382978723,1
2004-07-12,6.53,0.03,0.461538461538,1,0.495,8.20215410108,1,0.645,10.9600679694,1
2004-07-13,6.38,-0.15,-2.29709035222,0,0.18,2.90322580645,1,0.355,5.89211618257,1
2004-07-14,6.415,0.035,0.548589341693,1,-0.085,-1.30769230769,0,0.38,6.2966031483,1
2004-07-15,6.54,0.125,1.94855806703,1,0.01,0.153139356815,1,0.34,5.48387096774,1
2004-07-16,6.62,0.08,1.22324159021,1,0.24,3.76175548589,1,0.12,1.84615384615,1
2004-07-19,6.705,0.085,1.28398791541,1,0.29,4.52065471551,1,0.175,2.67993874426,1
2004-07-20,6.575,-0.13,-1.93885160328,0,0.035,0.535168195719,1,0.195,3.05642633229,1
2004-07-21,6.47,-0.105,-1.5969581749,0,-0.15,-2.26586102719,0,0.055,0.857365549493,1
2004-07-22,6.345,-0.125,-1.93199381762,0,-0.36,-5.36912751678,0,-0.195,-2.98165137615,0
2004-07-23,6.31,-0.035,-0.551615445232,0,-0.265,-4.03041825095,0,-0.31,-4.68277945619,0
2004-07-26,6.295,-0.015,-0.237717908082,0,-0.175,-2.70479134467,0,-0.41,-6.11483967189,0
2004-07-27,6.24,-0.055,-0.87370929309,0,-0.105,-1.6548463357,0,-0.335,-5.09505703422,0
2004-07-28,6.19,-0.05,-0.801282051282,0,-0.12,-1.90174326466,0,-0.28,-4.32766615147,0
2004-07-29,6.32,0.13,2.10016155089,1,0.025,0.397140587768,1,-0.025,-0.394011032309,0
2004-07-30,6.42,0.1,1.58227848101,1,0.18,2.88461538462,1,0.11,1.74326465927,1
2004-08-02,6.64,0.22,3.42679127726,1,0.45,7.26978998384,1,0.345,5.4805401112,1
2004-08-03,6.5,-0.14,-2.10843373494,0,0.18,2.84810126582,1,0.26,4.16666666667,1
2004-08-04,6.62,0.12,1.84615384615,1,0.2,3.11526479751,1,0.43,6.94668820679,1
2004-08-05,6.64,0.02,0.302114803625,1,0.0,0.0,0,0.32,5.06329113924,1
2004-08-06,6.68,0.04,0.602409638554,1,0.18,2.76923076923,1,0.26,4.04984423676,1
2004-08-09,6.7,0.02,0.299401197605,1,0.08,1.2084592145,1,0.06,0.903614457831,1
2004-08-10,6.68,-0.02,-0.298507462687,0,0.04,0.602409638554,1,0.18,2.76923076923,1
2004-08-11,6.6,-0.08,-1.19760479042,0,-0.08,-1.19760479042,0,-0.02,-0.302114803625,0
2004-08-12,6.58,-0.02,-0.30303030303,0,-0.12,-1.79104477612,0,-0.06,-0.903614457831,0
2004-08-13,6.48,-0.1,-1.51975683891,0,-0.2,-2.99401197605,0,-0.2,-2.99401197605,0
2004-08-16,6.69,0.21,3.24074074074,1,0.09,1.36363636364,1,-0.01,-0.149253731343,0
2004-08-17,6.71,0.02,0.298953662182,1,0.13,1.97568389058,1,0.03,0.449101796407,1
2004-08-18,6.695,-0.015,-0.223546944858,0,0.215,3.31790123457,1,0.095,1.43939393939,1
2004-08-19,6.82,0.125,1.86706497386,1,0.13,1.94319880419,1,0.24,3.64741641337,1
2004-08-20,6.805,-0.015,-0.219941348974,0,0.095,1.41579731744,1,0.325,5.01543209877,1
2004-08-23,6.77,-0.035,-0.51432770022,0,0.075,1.12023898432,1,0.08,1.19581464873,1
2004-08-24,6.65,-0.12,-1.77252584934,0,-0.17,-2.4926686217,0,-0.06,-0.894187779434,0
2004-08-25,6.57,-0.08,-1.2030075188,0,-0.235,-3.45334313005,0,-0.125,-1.86706497386,0
2004-08-26,6.6,0.03,0.456621004566,1,-0.17,-2.51107828656,0,-0.22,-3.22580645161,0
2004-08-27,6.675,0.075,1.13636363636,1,0.025,0.375939849624,1,-0.13,-1.91036002939,0
2004-08-30,6.72375,0.04875,0.730337078652,1,0.15375,2.3401826484,1,-0.04625,-0.683161004431,0
2004-08-31,6.74,0.01625,0.241680609779,1,0.14,2.12121212121,1,0.09,1.35338345865,1
2004-09-01,6.73,-0.01,-0.148367952522,0,0.055,0.823970037453,1,0.16,2.43531202435,1
2004-09-02,6.76,0.03,0.445765230312,1,0.03625,0.539133667968,1,0.16,2.42424242424,1
2004-09-03,6.7125,-0.0475,-0.702662721893,0,-0.0275,-0.408011869436,0,0.0375,0.561797752809,1
2004-09-07,6.515,-0.1975,-2.94227188082,0,-0.215,-3.19465081724,0,-0.20875,-3.10466629485,0
2004-09-08,6.18,-0.335,-5.14198004605,0,-0.58,-8.5798816568,0,-0.56,-8.30860534125,0
2004-09-09,6.13,-0.05,-0.809061488673,0,-0.5825,-8.67783985102,0,-0.6,-8.91530460624,0
2004-09-10,6.14,0.01,0.163132137031,1,-0.375,-5.75594781274,0,-0.62,-9.17159763314,0
2004-09-13,6.13,-0.01,-0.162866449511,0,-0.05,-0.809061488673,0,-0.5825,-8.67783985102,0
2004-09-14,6.19,0.06,0.978792822186,1,0.06,0.978792822186,1,-0.325,-4.98848810437,0
2004-09-15,6.185,-0.005,-0.080775444265,0,0.045,0.732899022801,1,0.005,0.0809061488673,1
2004-09-16,6.2675,0.0825,1.33387227162,1,0.1375,2.24306688418,1,0.1375,2.24306688418,1
2004-09-17,6.265,-0.0025,-0.0398883127244,0,0.075,1.21163166397,1,0.125,2.03583061889,1
2004-09-20,6.205,-0.06,-0.957701516361,0,0.02,0.323362974939,1,0.075,1.22349102773,1
2004-09-21,6.28,0.075,1.20870265915,1,0.0125,0.199441563622,1,0.09,1.45395799677,1
2004-09-22,6.3,0.02,0.31847133758,1,0.035,0.558659217877,1,0.115,1.8593371059,1
2004-09-23,6.39,0.09,1.42857142857,1,0.185,2.98146655923,1,0.1225,1.95452732349,1
2004-09-24,6.42,0.03,0.469483568075,1,0.14,2.22929936306,1,0.155,2.4740622506,1
2004-09-27,6.39,-0.03,-0.467289719626,0,0.09,1.42857142857,1,0.185,2.98146655923,1
2004-09-28,6.59,0.2,3.12989045383,1,0.2,3.12989045383,1,0.31,4.93630573248,1
2004-09-29,6.53,-0.06,-0.910470409712,0,0.11,1.71339563863,1,0.23,3.65079365079,1
2004-09-30,6.665,0.135,2.067381317,1,0.275,4.30359937402,1,0.275,4.30359937402,1
2004-10-01,6.84,0.175,2.6256564141,1,0.25,3.79362670713,1,0.42,6.54205607477,1
2004-10-04,6.83,-0.01,-0.146198830409,0,0.3,4.59418070444,1,0.44,6.88575899844,1
2004-10-05,6.735,-0.095,-1.39092240117,0,0.07,1.05026256564,1,0.145,2.20030349014,1
2004-10-06,7.15,0.415,6.16184112843,1,0.31,4.53216374269,1,0.62,9.49464012251,1
2004-10-07,7.13,-0.02,-0.27972027972,0,0.3,4.39238653001,1,0.465,6.97674418605,1
2004-10-08,7.15,0.02,0.280504908836,1,0.415,6.16184112843,1,0.31,4.53216374269,1
2004-10-11,7.235,0.085,1.18881118881,1,0.085,1.18881118881,1,0.405,5.92972181552,1
2004-10-12,7.025,-0.21,-2.90255701451,0,-0.105,-1.47265077139,0,0.29,4.30586488493,1
2004-10-13,6.785,-0.24,-3.41637010676,0,-0.365,-5.1048951049,0,-0.365,-5.1048951049,0
2004-10-14,6.995,0.21,3.09506263817,1,-0.24,-3.31720801659,0,-0.135,-1.89340813464,0
2004-10-15,7.06,0.065,0.929235167977,1,0.035,0.498220640569,1,-0.09,-1.25874125874,0
2004-10-18,7.04,-0.02,-0.28328611898,0,0.255,3.75829034635,1,-0.195,-2.69523151348,0
2004-10-19,6.96,-0.08,-1.13636363636,0,-0.035,-0.500357398142,0,-0.065,-0.925266903915,0
2004-10-20,7.24,0.28,4.02298850575,1,0.18,2.54957507082,1,0.455,6.70596904937,1
2004-10-21,7.325,0.085,1.17403314917,1,0.285,4.04829545455,1,0.33,4.71765546819,1
2004-10-22,7.205,-0.12,-1.63822525597,0,0.245,3.52011494253,1,0.145,2.05382436261,1
2004-10-25,7.44,0.235,3.26162387231,1,0.2,2.76243093923,1,0.4,5.68181818182,1
2004-10-26,7.31,-0.13,-1.74731182796,0,-0.015,-0.204778156997,0,0.35,5.02873563218,1
2004-10-27,7.32,0.01,0.136798905609,1,0.115,1.59611380985,1,0.08,1.10497237569,1
2004-10-28,7.06,-0.26,-3.55191256831,0,-0.38,-5.10752688172,0,-0.265,-3.61774744027,0
2004-10-29,7.16,0.1,1.4164305949,1,-0.15,-2.05198358413,0,-0.045,-0.624566273421,0
2004-11-01,7.24,0.08,1.11731843575,1,-0.08,-1.09289617486,0,-0.2,-2.68817204301,0
2004-11-02,7.195,-0.045,-0.621546961326,0,0.135,1.91218130312,1,-0.115,-1.5731874145,0
2004-11-03,7.045,-0.15,-2.08478109798,0,-0.115,-1.6061452514,0,-0.275,-3.75683060109,0
2004-11-04,7.255,0.21,2.98083747339,1,0.015,0.207182320442,1,0.195,2.76203966006,1
2004-11-05,7.36,0.105,1.44727773949,1,0.165,2.29325920778,1,0.2,2.79329608939,1
2004-11-08,7.445,0.085,1.15489130435,1,0.4,5.67778566359,1,0.205,2.83149171271,1
2004-11-09,7.43,-0.015,-0.201477501679,0,0.175,2.41212956582,1,0.235,3.26615705351,1
2004-11-10,7.5,0.07,0.942126514132,1,0.14,1.90217391304,1,0.455,6.45848119233,1
2004-11-11,7.415,-0.085,-1.13333333333,0,-0.03,-0.402955003358,0,0.16,2.20537560303,1
