Date,Open,High,Low,Close,Adjusted Close,RD1_Open,RD_P1_Open,RD_B1_Open,RD1_High,RD_P1_High,RD_B1_High,RD1_Low,RD_P1_Low,RD_B1_Low,RD1_Close,RD_P1_Close,RD_B1_Close,RD1_Adjusted Close,RD_P1_Adjusted Close,RD_B1_Adjusted Close,RD3_Open,RD_P3_Open,RD_B3_Open,RD3_High,RD_P3_High,RD_B3_High,RD3_Low,RD_P3_Low,RD_B3_Low,RD3_Close,RD_P3_Close,RD_B3_Close,RD3_Adjusted Close,RD_P3_Adjusted Close,RD_B3_Adjusted Close,RD5_Open,RD_P5_Open,RD_B5_Open,RD5_High,RD_P5_High,RD_B5_High,RD5_Low,RD_P5_Low,RD_B5_Low,RD5_Close,RD_P5_Close,RD_B5_Close,RD5_Adjusted Close,RD_P5_Adjusted Close,RD_B5_Adjusted Close,RD30_Open,RD_P30_Open,RD_B30_Open,RD30_High,RD_P30_High,RD_B30_High,RD30_Low,RD_P30_Low,RD_B30_Low,RD30_Close,RD_P30_Close,RD_B30_Close,RD30_Adjusted Close,RD_P30_Adjusted Close,RD_B30_Adjusted Close
1993-11-29,16689.0,16689.0,15672.0,16079.0,16079.0,-563.0,-3.26338975191,0,-663.0,-3.82088520055,0,-1004.0,-6.02062844807,0,-647.0,-3.86822910439,0,-647.0,-3.86822910439,0,-939.5,-5.32943812576,0,-1036.5,-5.84750782771,0,-1452.5,-8.48199947444,0,-1147.0,-6.65853941716,0,-1147.0,-6.65853941716,0,-1479.0,-8.14068692206,0,-1649.0,-8.99225651652,0,-2269.0,-12.6470096427,0,-1862.0,-10.378462739,0,-1862.0,-10.378462739,0,-3418.0,-16.9990550555,0,-3650.0,-17.9458183785,0,-4425.0,-22.0182116734,0,-4095.0,-20.2984038862,0,-4095.0,-20.2984038862,0
1993-11-30,16113.0,16505.0,16004.0,16407.0,16407.0,-576.0,-3.45137515729,0,-184.0,-1.10252261969,0,332.0,2.11842776927,1,328.0,2.03992785621,1,328.0,2.03992785621,1,-1238.0,-7.13503544464,0,-1040.0,-5.92761470504,0,-990.0,-5.82558550076,0,-660.0,-3.86711197047,0,-660.0,-3.86711197047,0,-1793.0,-10.0134033285,0,-1401.0,-7.82419300793,0,-1251.0,-7.25007244277,0,-978.0,-5.62553925798,0,-978.0,-5.62553925798,0,-4096.0,-20.2681973378,0,-3761.0,-18.5581762558,0,-4068.0,-20.2670386608,0,-3665.0,-18.2592666401,0,-3665.0,-18.2592666401,0
1993-12-01,16450.0,17168.0,16430.0,17125.0,17125.0,337.0,2.09147893006,1,663.0,4.0169645562,1,426.0,2.66183454136,1,718.0,4.3761808984,1,718.0,4.3761808984,1,-802.0,-4.64873637839,0,-184.0,-1.06039649608,0,-246.0,-1.47517390261,0,399.0,2.38550759297,1,399.0,2.38550759297,1,-1178.5,-6.68519726579,0,-557.5,-3.1451863135,0,-694.5,-4.05559286403,0,-101.0,-0.586323000116,0,-101.0,-0.586323000116,0,-3639.0,-18.1143909602,0,-3036.0,-15.0267273807,0,-3612.0,-18.0221534777,0,-2945.0,-14.6736422521,0,-2945.0,-14.6736422521,0
1993-12-02,17163.0,17887.0,17074.0,17459.0,17459.0,713.0,4.33434650456,1,719.0,4.18802423113,1,644.0,3.91965916007,1,334.0,1.9503649635,1,334.0,1.9503649635,1,474.0,2.84019413985,1,1198.0,7.1783809695,1,1402.0,8.94589076059,1,1380.0,8.58262329747,1,1380.0,8.58262329747,1,-188.0,-1.08351103683,0,342.0,1.94927329724,1,80.0,0.4707543839,1,392.0,2.29683014004,1,392.0,2.29683014004,1,-2891.0,-14.4160765932,0,-2335.0,-11.5468301849,0,-2980.0,-14.8598783285,0,-2714.0,-13.4536261339,0,-2714.0,-13.4536261339,0
1993-12-03,17409.0,17469.0,17177.0,17459.0,17459.0,246.0,1.43331585387,1,-418.0,-2.33689271538,0,103.0,0.60325641326,1,0.0,0.0,0,0.0,0.0,0,1296.0,8.04319493577,1,964.0,5.84065434717,1,1173.0,7.32941764559,1,1052.0,6.41189736088,1,1052.0,6.41189736088,1,157.0,0.91003941572,1,117.0,0.674273858921,1,501.0,3.00431758215,1,733.0,4.38239866077,1,733.0,4.38239866077,1,-2793.0,-13.8253638254,0,-2751.0,-13.6053412463,0,-2932.0,-14.5805360784,0,-2720.0,-13.4793597304,0,-2720.0,-13.4793597304,0
1993-12-06,17425.0,17425.0,16783.0,16840.0,16840.0,16.0,0.0919064851514,1,-44.0,-0.251874749556,0,-394.0,-2.2937649182,0,-619.0,-3.54544933845,0,-619.0,-3.54544933845,0,975.0,5.92705167173,1,257.0,1.49697110904,1,353.0,2.14850882532,1,-285.0,-1.66423357664,0,-285.0,-1.66423357664,0,736.0,4.41009047876,1,736.0,4.41009047876,1,1111.0,7.08907605921,1,761.0,4.7328813981,1,761.0,4.7328813981,1,-2799.0,-13.8399920886,0,-2953.0,-14.4911178722,0,-3441.0,-17.0144382911,0,-3425.0,-16.9010609425,0,-3425.0,-16.9010609425,0
1993-12-07,16830.0,17129.0,16791.0,16903.0,16903.0,-595.0,-3.41463414634,0,-296.0,-1.69870875179,0,8.0,0.0476672823691,1,63.0,0.374109263658,1,63.0,0.374109263658,1,-333.0,-1.94022024122,0,-758.0,-4.23771454129,0,-283.0,-1.65749092187,0,-556.0,-3.18460392921,0,-556.0,-3.18460392921,0,717.0,4.44982312419,1,624.0,3.78067252348,1,787.0,4.91752061985,1,496.0,3.02309989639,1,496.0,3.02309989639,1,-3512.0,-17.2647723921,0,-3345.0,-16.3377942757,0,-3481.0,-17.1714680347,0,-3406.0,-16.7708897533,0,-3406.0,-16.7708897533,0
1993-12-08,16889.0,16893.0,16217.0,16508.0,16508.0,59.0,0.350564468212,1,-236.0,-1.37778037247,0,-574.0,-3.41849800488,0,-395.0,-2.33686327871,0,-395.0,-2.33686327871,0,-520.0,-2.98696076742,0,-576.0,-3.29726944874,0,-960.0,-5.58886883623,0,-951.0,-5.44704736812,0,-951.0,-5.44704736812,0,439.0,2.66869300912,1,-275.0,-1.60181733458,0,-213.0,-1.29640900791,0,-617.0,-3.60291970803,0,-617.0,-3.60291970803,0,-3411.0,-16.802955665,0,-3452.0,-16.9673138363,0,-3803.0,-18.996003996,0,-3516.0,-17.5589292849,0,-3516.0,-17.5589292849,0
1993-12-09,16545.0,17089.0,16545.0,17062.0,17062.0,-344.0,-2.03682870507,0,196.0,1.160243888,1,328.0,2.02256890917,1,554.0,3.35594863097,1,554.0,3.35594863097,1,-880.0,-5.05021520803,0,-336.0,-1.92826398852,0,-238.0,-1.41810165048,0,222.0,1.31828978622,1,222.0,1.31828978622,1,-618.0,-3.60076909631,0,-798.0,-4.46134063845,0,-529.0,-3.09827808364,0,-397.0,-2.27389884873,0,-397.0,-2.27389884873,0,-3468.0,-17.3287363214,0,-2924.0,-14.6105031729,0,-3142.0,-15.9597704069,0,-2777.0,-13.9976813347,0,-2777.0,-13.9976813347,0
1993-12-10,17054.0,17535.0,16787.0,17257.0,17257.0,509.0,3.07645814445,1,446.0,2.60986599567,1,242.0,1.46267754609,1,195.0,1.14289063416,1,195.0,1.14289063416,1,224.0,1.33095662507,1,406.0,2.37024928484,1,-4.0,-0.0238222857483,0,354.0,2.09430278649,1,354.0,2.09430278649,1,-355.0,-2.0391751393,0,66.0,0.377812124335,1,-390.0,-2.27047796472,0,-202.0,-1.15699639155,0,-202.0,-1.15699639155,0,-2783.0,-14.0293391138,0,-2328.0,-11.720283945,0,-2657.0,-13.6648837688,0,-2222.0,-11.4071564249,0,-2222.0,-11.4071564249,0
1993-12-13,17247.0,17563.0,17124.0,17327.0,17327.0,193.0,1.13169930808,1,28.0,0.159680638723,1,337.0,2.00750580807,1,70.0,0.405632496958,1,70.0,0.405632496958,1,358.0,2.11972289656,1,670.0,3.96613982123,1,907.0,5.59289634334,1,819.0,4.96123091834,1,819.0,4.96123091834,1,-178.0,-1.02152080344,0,138.0,0.791965566714,1,341.0,2.03181791098,1,487.0,2.8919239905,1,487.0,2.8919239905,1,-2309.0,-11.80711802,0,-2181.0,-11.0463938412,0,-2377.0,-12.1891185067,0,-2376.0,-12.0590772979,0,-2376.0,-12.0590772979,0
1993-12-14,17347.0,17416.0,17263.0,17309.0,17309.0,100.0,0.57981098162,1,-147.0,-0.83698684735,0,139.0,0.811726232189,1,-18.0,-0.103884111502,0,-18.0,-0.103884111502,0,802.0,4.8473859172,1,327.0,1.91351161566,1,718.0,4.33967966153,1,247.0,1.44766146993,1,247.0,1.44766146993,1,517.0,3.07189542484,1,287.0,1.67552104618,1,472.0,2.8110297183,1,406.0,2.40194048394,1,406.0,2.40194048394,1,-2310.0,-11.751538892,0,-2241.0,-11.4005188991,0,-2112.0,-10.9006451613,0,-2129.0,-10.952772919,0,-2129.0,-10.952772919,0
1993-12-15,17250.0,17536.0,17170.0,17489.0,17489.0,-97.0,-0.559174497031,0,120.0,0.689021589343,1,-93.0,-0.538724439553,0,180.0,1.03992142816,1,180.0,1.03992142816,1,196.0,1.14929048903,1,1.0,0.00570287995438,1,383.0,2.28152737237,1,232.0,1.34438198992,1,232.0,1.34438198992,1,361.0,2.13748593759,1,643.0,3.80631030604,1,953.0,5.87654930012,1,981.0,5.9425732978,1,981.0,5.9425732978,1,-2187.0,-11.2517363791,0,-2013.0,-10.2972019029,0,-2172.0,-11.2294488677,0,-1892.0,-9.76213817656,0,-1892.0,-9.76213817656,0
1993-12-16,17514.0,17912.0,17514.0,17789.0,17789.0,264.0,1.53043478261,1,376.0,2.14416058394,1,344.0,2.00349446709,1,300.0,1.71536394305,1,300.0,1.71536394305,1,267.0,1.54809532093,1,349.0,1.98713203895,1,390.0,2.27750525578,1,462.0,2.66635886189,1,462.0,2.66635886189,1,969.0,5.85675430644,1,823.0,4.81596348528,1,969.0,5.85675430644,1,727.0,4.26093072324,1,727.0,4.26093072324,1,-1891.5,-9.74723660818,0,-1579.0,-8.10117490124,0,-1632.0,-8.52397367596,0,-1376.5,-7.18217630638,0,-1376.5,-7.18217630638,0
1993-12-17,17843.0,18052.0,17724.0,18052.0,18052.0,329.0,1.87849720224,1,140.0,0.781598928093,1,210.0,1.19904076739,1,263.0,1.47844173366,1,263.0,1.47844173366,1,496.0,2.85928402606,1,636.0,3.65181442352,1,461.0,2.67045125413,1,743.0,4.29256456179,1,743.0,4.29256456179,1,789.0,4.62648059106,1,517.0,2.94838893641,1,937.0,5.5817001251,1,795.0,4.60682621545,1,795.0,4.60682621545,1,-1531.0,-7.90234334675,0,-1381.0,-7.10646837853,0,-1226.0,-6.46965699208,0,-898.0,-4.73878627968,0,-898.0,-4.73878627968,0
1993-12-20,18026.0,18026.0,17383.0,17404.0,17404.0,183.0,1.02561228493,1,-26.0,-0.144028362508,0,-341.0,-1.92394493342,0,-648.0,-3.5896299579,0,-648.0,-3.5896299579,0,776.0,4.49855072464,1,490.0,2.79425182482,1,213.0,1.24053581829,1,-85.0,-0.486019783864,0,-85.0,-0.486019783864,0,779.0,4.51672754682,1,463.0,2.63622387975,1,259.0,1.51249708012,1,77.0,0.444393143649,1,77.0,0.444393143649,1,-916.0,-4.83581459191,0,-916.0,-4.83581459191,0,-1087.0,-5.8852192745,0,-1186.0,-6.37977407208,0,-1186.0,-6.37977407208,0
1993-12-21,17419.0,17484.0,17158.0,17315.0,17315.0,-607.0,-3.36735826029,0,-542.0,-3.00676800178,0,-225.0,-1.29436806075,0,-89.0,-0.511376695013,0,-89.0,-0.511376695013,0,-95.0,-0.542423204294,0,-428.0,-2.38945958017,0,-356.0,-2.03265958662,0,-474.0,-2.66456799146,0,-474.0,-2.66456799146,0,72.0,0.415057358621,1,68.0,0.390445567294,1,-105.0,-0.608237270463,0,6.0,0.0346640476053,1,6.0,0.0346640476053,1,-1185.0,-6.36959793593,0,-1188.0,-6.36246786632,0,-1223.0,-6.65360970567,0,-1310.0,-7.03355704698,0,-1310.0,-7.03355704698,0
1993-12-22,17352.0,17453.0,17296.0,17446.0,17446.0,-67.0,-0.384637464837,0,-31.0,-0.177304964539,0,138.0,0.804289544236,1,131.0,0.756569448455,1,131.0,0.756569448455,1,-491.0,-2.75177940929,0,-599.0,-3.3181918901,0,-428.0,-2.41480478447,0,-606.0,-3.35696875692,0,-606.0,-3.35696875692,0,102.0,0.591304347826,1,-83.0,-0.473312043796,0,126.0,0.733838089691,1,-43.0,-0.245868831837,0,-43.0,-0.245868831837,0,-1286.0,-6.89988196158,0,-1209.0,-6.47840531561,0,-753.0,-4.17197628677,0,-680.0,-3.75151715767,0,-680.0,-3.75151715767,0
1993-12-23,17391.0,17444.0,17166.5,17293.5,17293.5,39.0,0.224757952974,1,-9.0,-0.051567065834,0,-129.5,-0.748728029602,0,-152.5,-0.874125874126,0,-152.5,-0.874125874126,0,-635.0,-3.52268944857,0,-582.0,-3.22866969932,0,-216.5,-1.24546971179,0,-110.5,-0.634911514594,0,-110.5,-0.634911514594,0,-123.0,-0.702295306612,0,-468.0,-2.61277355962,0,-347.5,-1.98412698413,0,-495.5,-2.78542919782,0,-495.5,-2.78542919782,0,-758.0,-4.17653865227,0,-784.0,-4.30107526882,0,-651.5,-3.65641486138,0,-828.5,-4.57179119303,0,-828.5,-4.57179119303,0
1993-12-27,17082.0,17082.0,16634.0,16820.0,16820.0,-309.0,-1.77678109367,0,-362.0,-2.07521210731,0,-532.5,-3.1019718638,0,-473.5,-2.7380229566,0,-473.5,-2.7380229566,0,-337.0,-1.93466903955,0,-402.0,-2.29924502402,0,-524.0,-3.05396899406,0,-495.0,-2.85879295409,0,-495.0,-2.85879295409,0,-761.0,-4.26497786247,0,-970.0,-5.37336583204,0,-1090.0,-6.14985330625,0,-1232.0,-6.82472856193,0,-1232.0,-6.82472856193,0,-1075.0,-5.92058159388,0,-1247.0,-6.80342626439,0,-1442.0,-7.97742863465,0,-1339.0,-7.37375406135,0,-1339.0,-7.37375406135,0
1993-12-28,16854.0,17148.0,16854.0,17131.0,17131.0,-228.0,-1.33473832104,0,66.0,0.386371619248,1,220.0,1.32259228087,1,311.0,1.84898929845,1,311.0,1.84898929845,1,-498.0,-2.86998616874,0,-305.0,-1.74755056437,0,-442.0,-2.55550416281,0,-315.0,-1.8055714777,0,-315.0,-1.8055714777,0,-1172.0,-6.50171973816,0,-878.0,-4.87074226118,0,-529.0,-3.04320312949,0,-273.0,-1.56860491841,0,-273.0,-1.56860491841,0,-1282.0,-7.06881340979,0,-1444.0,-7.76678141136,0,-1250.0,-6.90455148034,0,-1363.0,-7.36995782416,0,-1363.0,-7.36995782416,0
1993-12-29,17150.0,17342.0,17036.0,17272.0,17272.0,296.0,1.75625964163,1,194.0,1.13132726849,1,182.0,1.07986234722,1,141.0,0.823069289592,1,141.0,0.823069289592,1,-241.0,-1.38577425105,0,-102.0,-0.584728273332,0,-130.5,-0.760201555355,0,-21.5,-0.12432416804,0,-21.5,-0.12432416804,0,-269.0,-1.54429071703,0,-142.0,-0.812171127888,0,-122.0,-0.711038582585,0,-43.0,-0.248339589951,0,-43.0,-0.248339589951,0,-1339.0,-7.2421439775,0,-1165.0,-6.2949154374,0,-916.0,-5.10249554367,0,-803.0,-4.44260027663,0,-803.0,-4.44260027663,0
1993-12-30,17309.0,17417.0,17309.0,17417.0,17417.0,159.0,0.927113702624,1,75.0,0.432476069657,1,273.0,1.60248884715,1,145.0,0.839509031959,1,145.0,0.839509031959,1,227.0,1.3288842056,1,335.0,1.96112867346,1,675.0,4.05795358903,1,597.0,3.54934601665,1,597.0,3.54934601665,1,-43.0,-0.247810050715,0,-36.0,-0.206268263336,0,13.0,0.0751618871415,1,-29.0,-0.166227215408,0,-29.0,-0.166227215408,0,-722.0,-4.00421496312,0,-1050.0,-5.68581794552,0,-569.0,-3.18268262669,0,-829.0,-4.54346158062,0,-829.0,-4.54346158062,0
1993-12-31,17331.6,17418.6,17295.6,17407.6,17407.6,22.6,0.130567912647,1,1.6,0.00918642705402,1,-13.4,-0.0774163729852,0,-9.4,-0.0539702589424,0,-9.4,-0.0539702589424,0,477.6,2.83374866501,1,270.6,1.57802659202,1,441.6,2.6201495194,1,276.6,1.6146167766,1,276.6,1.6146167766,1,-59.4,-0.34155597723,0,-25.4,-0.14560880532,0,129.1,0.75204613637,1,114.1,0.659785468529,1,114.1,0.659785468529,1,-900.4,-4.93856954805,0,-925.4,-5.04470126472,0,-735.4,-4.07853141811,0,-701.4,-3.87321221492,0,-701.4,-3.87321221492,0
1994-01-03,17399.4,17423.4,17255.4,17379.4,17379.4,67.8,0.39119296545,1,4.8,0.0275567496814,1,-40.2,-0.232429057101,0,-28.2,-0.161998207679,0,-28.2,-0.161998207679,0,249.4,1.45422740525,1,81.4,0.469380694268,1,219.4,1.28786100023,1,107.4,0.621815655396,1,107.4,0.621815655396,1,317.4,1.85809624166,1,341.4,1.99859501229,1,621.4,3.73572201515,1,559.4,3.32580261593,1,559.4,3.32580261593,1,-755.6,-4.16193885982,0,-913.6,-4.98227627202,0,-862.6,-4.76101114913,0,-786.6,-4.33006715843,0,-786.6,-4.33006715843,0
1994-01-04,17422.0,17425.0,17242.0,17370.0,17370.0,22.6,0.129889536421,1,1.6,0.00918305267628,1,-13.4,-0.07765684945,0,-9.4,-0.054087022567,0,-9.4,-0.054087022567,0,113.0,0.652839563233,1,8.0,0.0459321352701,1,-67.0,-0.387081864926,0,-47.0,-0.269851294712,0,-47.0,-0.269851294712,0,568.0,3.37011985285,1,277.0,1.61534872871,1,388.0,2.30212412484,1,239.0,1.39513163271,1,239.0,1.39513163271,1,-746.0,-4.1061206517,0,-913.0,-4.97873268623,0,-699.0,-3.8961038961,0,-571.0,-3.18265425562,0,-571.0,-3.18265425562,0
1994-01-05,17377.0,17793.0,17377.0,17783.0,17783.0,-45.0,-0.258294110894,0,368.0,2.11190817791,1,135.0,0.782971813015,1,413.0,2.37766263673,1,413.0,2.37766263673,1,45.4,0.26194927185,1,374.4,2.14942647515,1,81.4,0.470639931543,1,375.4,2.15652933202,1,375.4,2.15652933202,1,227.0,1.32361516035,1,451.0,2.60062276554,1,341.0,2.0016435783,1,511.0,2.95854562297,1,511.0,2.95854562297,1,-529.0,-2.95431698872,0,-113.0,-0.631073383224,0,122.0,0.707041437265,1,398.0,2.28932988208,1,398.0,2.28932988208,1
1994-01-06,17865.0,18028.0,17793.0,17882.0,17882.0,488.0,2.80830983484,1,235.0,1.32074411285,1,416.0,2.39396903954,1,99.0,0.556711466007,1,99.0,0.556711466007,1,465.6,2.67595434325,1,604.6,3.47004603005,1,537.6,3.11554643764,1,502.6,2.89192952576,1,502.6,2.89192952576,1,556.0,3.21220174476,1,611.0,3.50806683126,1,484.0,2.79623317349,1,465.0,2.66980536258,1,465.0,2.66980536258,1,236.5,1.34157755907,1,302.5,1.7065809145,1,668.5,3.90376361354,1,656.0,3.80819691165,1,656.0,3.80819691165,1
1994-01-07,17843.0,18131.0,17787.0,18124.0,18124.0,-22.0,-0.123145815841,0,103.0,0.571333481251,1,-6.0,-0.0337211262856,0,242.0,1.35331618387,1,242.0,1.35331618387,1,421.0,2.41648490414,1,706.0,4.05164992826,1,545.0,3.1608862081,1,754.0,4.34081750144,1,754.0,4.34081750144,1,511.4,2.95067968335,1,712.4,4.08988093188,1,491.4,2.84118504128,1,716.4,4.11544382913,1,716.4,4.11544382913,1,492.0,2.8355714368,1,586.0,3.33998290111,1,793.0,4.66635283041,1,1057.0,6.19323841331,1,1057.0,6.19323841331,1
1994-01-10,18187.0,18567.0,18187.0,18443.0,18443.0,344.0,1.92792691812,1,436.0,2.40472119574,1,400.0,2.24883341766,1,319.0,1.76009710881,1,319.0,1.76009710881,1,810.0,4.66133394717,1,774.0,4.35002529084,1,810.0,4.66133394717,1,660.0,3.71140977338,1,660.0,3.71140977338,1,787.6,4.52659287102,1,1143.6,6.56358690038,1,931.6,5.39888962296,1,1063.6,6.11988906406,1,1063.6,6.11988906406,1,935.0,5.41966148852,1,1215.0,7.0020746888,1,1511.0,9.06092588151,1,1717.0,10.2654549803,1,1717.0,10.2654549803,1
1994-01-11,18482.0,18672.0,18373.0,18485.0,18485.0,295.0,1.62203771925,1,105.0,0.565519470027,1,186.0,1.02270852807,1,42.0,0.227728677547,1,42.0,0.227728677547,1,617.0,3.45368038063,1,644.0,3.57222098957,1,580.0,3.25970887428,1,603.0,3.37210602841,1,603.0,3.37210602841,1,1060.0,6.08426127884,1,1247.0,7.15638450502,1,1131.0,6.5595638557,1,1115.0,6.41911341393,1,1115.0,6.41911341393,1,1793.0,10.7436035712,1,1983.0,11.8820780155,1,2701.0,17.2345584482,1,2406.0,14.9636171404,1,2406.0,14.9636171404,1
1994-01-12,18447.0,18807.0,18302.0,18794.0,18794.0,-35.0,-0.189373444432,0,135.0,0.723007712082,1,-71.0,-0.386436618952,0,309.0,1.67162564241,1,309.0,1.67162564241,1,604.0,3.38508098414,1,676.0,3.72842093652,1,515.0,2.89537302524,1,670.0,3.69675568307,1,670.0,3.69675568307,1,1070.0,6.15756459688,1,1014.0,5.69887034227,1,925.0,5.323128273,1,1011.0,5.68520497104,1,1011.0,5.68520497104,1,2334.0,14.4851982871,1,2302.0,13.9472887004,1,2298.0,14.3589102724,1,2387.0,14.5486682514,1,2387.0,14.5486682514,1
1994-01-13,18770.0,18823.0,18549.0,18577.0,18577.0,323.0,1.75096221608,1,16.0,0.0850747062264,1,247.0,1.34957928095,1,-217.0,-1.15462381611,0,-217.0,-1.15462381611,0,583.0,3.20558640787,1,256.0,1.37879032692,1,362.0,1.99043272667,1,134.0,0.726562923602,1,134.0,0.726562923602,1,905.0,5.06577106073,1,795.0,4.40980696694,1,756.0,4.24886191199,1,695.0,3.88658986691,1,695.0,3.88658986691,1,2320.0,14.103343465,1,1655.0,9.64002795899,1,2119.0,12.8971393792,1,1452.0,8.47883211679,1,1452.0,8.47883211679,1
1994-01-14,18623.0,19044.0,18473.0,18974.0,18974.0,-147.0,-0.783164624401,0,221.0,1.17409552144,1,-76.0,-0.409725591676,0,397.0,2.13705119233,1,397.0,2.13705119233,1,141.0,0.762904447571,1,372.0,1.99228791774,1,100.0,0.544276928101,1,489.0,2.64538815256,1,489.0,2.64538815256,1,780.0,4.37146219806,1,913.0,5.03557443053,1,686.0,3.85674931129,1,850.0,4.68991392629,1,850.0,4.68991392629,1,1460.0,8.50667132786,1,1157.0,6.46838486051,1,1399.0,8.19374487525,1,1515.0,8.67747293659,1,1515.0,8.67747293659,1
1994-01-17,18912.0,18912.0,18646.0,18725.0,18725.0,289.0,1.55184449337,1,-132.0,-0.693131695022,0,173.0,0.936501921724,1,-249.0,-1.31232212501,0,-249.0,-1.31232212501,0,465.0,2.52073507887,1,105.0,0.558302759611,1,344.0,1.87957600262,1,-69.0,-0.367138448441,0,-69.0,-0.367138448441,0,725.0,3.98636388629,1,345.0,1.85813540152,1,459.0,2.52378072249,1,282.0,1.52903540639,1,282.0,1.52903540639,1,1503.0,8.63346544891,1,1443.0,8.26034690022,1,1469.0,8.55213366711,1,1266.0,7.25127441434,1,1266.0,7.25127441434,1
1994-01-18,18704.0,18810.0,18515.0,18515.0,18515.0,-208.0,-1.09983079526,0,-102.0,-0.539340101523,0,-131.0,-0.702563552505,0,-210.0,-1.1214953271,0,-210.0,-1.1214953271,0,-66.0,-0.351624933404,0,-13.0,-0.0690644424374,0,-34.0,-0.183298291013,0,-62.0,-0.333746030037,0,-62.0,-0.333746030037,0,222.0,1.20116870469,1,138.0,0.739074550129,1,142.0,0.772873237903,1,30.0,0.162293751691,1,30.0,0.162293751691,1,1279.0,7.3400286944,1,1385.0,7.94835007174,1,1732.0,10.3199666329,1,1675.0,9.94655581948,1,1675.0,9.94655581948,1
1994-01-19,18516.0,19119.0,18516.0,19039.0,19039.0,-188.0,-1.00513259196,0,309.0,1.64274322169,1,1.0,0.00540102619498,1,524.0,2.83013772617,1,524.0,2.83013772617,1,-107.0,-0.574558341835,0,75.0,0.393824826717,1,43.0,0.232772153954,1,65.0,0.342574048698,1,65.0,0.342574048698,1,69.0,0.374044560091,1,312.0,1.65895677141,1,214.0,1.16927111791,1,245.0,1.30360753432,1,245.0,1.30360753432,1,1686.0,10.0178253119,1,1990.0,11.6177243272,1,1725.0,10.273360729,1,2136.0,12.6368100337,1,2136.0,12.6368100337,1
1994-01-20,19124.0,19342.0,19026.0,19184.0,19184.0,608.0,3.28364657593,1,223.0,1.16637899472,1,510.0,2.75437459494,1,145.0,0.761594621566,1,145.0,0.761594621566,1,212.0,1.12098138748,1,430.0,2.27368866328,1,380.0,2.03797061032,1,459.0,2.45126835781,1,459.0,2.45126835781,1,354.0,1.88598827917,1,519.0,2.75726504808,1,477.0,2.57156720039,1,607.0,3.26748129407,1,607.0,3.26748129407,1,2235.0,13.2334655693,1,2449.0,14.4971289883,1,2809.0,17.3213294691,1,2676.0,16.210322268,1,2676.0,16.210322268,1
1994-01-21,19187.0,19338.0,19066.0,19307.0,19307.0,63.0,0.329428989751,1,-4.0,-0.0206803846552,0,40.0,0.210238620835,1,123.0,0.641159299416,1,123.0,0.641159299416,1,483.0,2.58233532934,1,528.0,2.80701754386,1,551.0,2.97596543343,1,792.0,4.27761274642,1,792.0,4.27761274642,1,564.0,3.02851312893,1,294.0,1.54379332073,1,593.0,3.21009040221,1,333.0,1.75503320333,1,333.0,1.75503320333,1,2642.0,15.9685705651,1,2249.0,13.1605126105,1,2521.0,15.2372317921,1,2245.0,13.1578947368,1,2245.0,13.1578947368,1
1994-01-24,19294.0,19294.0,18320.0,18353.0,18353.0,107.0,0.557669255225,1,-44.0,-0.227531285552,0,-746.0,-3.91272422113,0,-954.0,-4.94121303154,0,-954.0,-4.94121303154,0,778.0,4.20177144092,1,175.0,0.915319838904,1,-196.0,-1.05854396198,0,-686.0,-3.60313041651,0,-686.0,-3.60313041651,0,382.0,2.01988155668,1,382.0,2.01988155668,1,-326.0,-1.74836426043,0,-372.0,-1.98664886515,0,-372.0,-1.98664886515,0,2240.0,13.1347484461,1,1759.0,10.0313658397,1,1533.0,9.13206648001,1,1096.0,6.35104595237,1,1096.0,6.35104595237,1
1994-01-25,18427.0,18662.0,18427.0,18648.0,18648.0,-867.0,-4.49362496113,0,-632.0,-3.27562972945,0,107.0,0.584061135371,1,295.0,1.60736664306,1,295.0,1.60736664306,1,-697.0,-3.6446350136,0,-680.0,-3.51566539138,0,-599.0,-3.148323347,0,-536.0,-2.79399499583,0,-536.0,-2.79399499583,0,-277.0,-1.48096663815,0,-148.0,-0.786815523658,0,-88.0,-0.475290305158,0,133.0,0.718336483932,1,133.0,0.718336483932,1,1180.0,6.84176958312,1,1099.0,6.25747309685,1,1303.0,7.60920345714,1,1321.0,7.62393951636,1,1321.0,7.62393951636,1
1994-01-26,18696.0,19156.0,18691.0,19138.0,19138.0,269.0,1.45981440278,1,494.0,2.64709034401,1,264.0,1.43268030607,1,490.0,2.62762762763,1,490.0,2.62762762763,1,-491.0,-2.5590243394,0,-182.0,-0.941152135691,0,-375.0,-1.96685198783,0,-169.0,-0.875330191122,0,-169.0,-0.875330191122,0,180.0,0.972132209981,1,37.0,0.19352476594,1,175.0,0.945128537481,1,99.0,0.519985293345,1,99.0,0.519985293345,1,1349.0,7.77656078861,1,1740.0,9.99081304548,1,1428.0,8.27202687829,1,1829.0,10.5667571783,1,1829.0,10.5667571783,1
